,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
32883,2017-10-25,17:46:55,KUcumbers,"Thank you for the LUV voucher, @SouthwestAir! LUV'd waking up to this treat in my inbox earlier this week. #southwestheart",0.7111,0.0,0.0,1.0,0.0,thank love voucher luvd waking treat inbox earlier week #southwestheart,['#southwestheart'],2
32885,2017-10-25,17:42:09,Ciara4pr,"I love @SouthwestAir but WOW, @KCIAirport is truly a disaster!!! #NewKCI",0.8392,0.0,0.0,1.0,0.0,love wow truly disaster #newkci,['#newkci'],2
32892,2017-10-25,17:34:29,LizXenakis9416,@SouthwestAir thanks for providing outstanding service on flight#624 to DEN. I'm a loyal fan because you care.,0.9382,0.0,0.0,1.0,0.0,thanks providing outstanding service flight#624 den i am loyal fan care,['#624'],0
32893,2017-10-25,17:34:15,Malcolm_McD,@LuxeTiffany @SouthwestAir AA needs a lesson in positive PR.  I'm sure you saw today's news. Perhaps they need dancing tarmac workers!,0.7345,0.0,0.0,1.0,0.0,american airlines needs lesson positive pr i am sure saw todays news perhaps need dancing tarmac workers,,3
32899,2017-10-25,17:23:21,nojuanrelly,@SouthwestAir Crew working flt 1736 LAS-&gt;AUS was absolutely amazing. Kudos to such a great group!,0.9196,0.0,0.0,1.0,0.0,crew working f lasaus absolutely amazing kudos great group,,4
32906,2017-10-25,17:18:07,DallasLoveField,"@ruthmglenn @SouthwestAir Thanks, Ruth! @Airportartguy and @CityOfDallas did a great job with this current exhibit. We're glad you enjoyed it.",0.9273,0.0,0.0,1.0,0.0,thanks ruth great job current exhibit glad enjoyed,,3
32912,2017-10-25,17:12:04,ruthmglenn,@SouthwestAir TY!  Will send congrats!  Have a good one!,0.8887,0.0,0.0,1.0,0.0,ty send congrats good one,,3
32917,2017-10-25,17:07:42,LuxeTiffany,@Malcolm_McD @SouthwestAir I saw this yesterday. Love it. Too fabulous.,0.8225,0.0,0.0,1.0,0.0,saw yesterday love fabulous,,2
32921,2017-10-25,17:02:30,ODeepThroat,@SouthwestAir sitting in Dallas Love Field.. never thought I'd feel so passionate about airport signage. Good job on the additions!,0.9146,0.0,0.0,1.0,0.0,sitting dallas love field never thought i would feel passionate airport signage good job additions,,2
32937,2017-10-25,16:49:29,ephercat,@SouthwestAir #flight1860 best crew! Love the singing!,0.8745,0.0,0.0,1.0,0.0,#flight1860 best crew love singing,['#flight1860'],2
32938,2017-10-25,16:48:03,YAcIN_73,@SouthwestAir @BoeingAirplanes can i fly with you for all  over the world Dear pretty Ladies,0.7003,0.0,0.0,1.0,0.0,fly world dear pretty ladies,,3
32941,2017-10-25,16:45:19,ruthmglenn,@SouthwestAir Love the new signage at Love Field &amp; the DV display in SW terminal.  ,0.8555,0.0,0.0,1.0,0.0,love new signage love field and dv display sw terminal,,2
32943,2017-10-25,16:44:46,TeeMinus24,Early AM trip to Los Angeles. Beautiful clear morning aboard @southwestair Come see us for our…,0.765,0.0,0.0,1.0,0.0,early trip los angeles beautiful clear morning aboard come see us our,,4
32947,2017-10-25,16:37:24,Sakeenabobeena,We are using @SouthwestAir to fly home in November. Friendly staff makes dlying as a bigger person easy. (2),0.7269,0.0,0.0,1.0,0.0,using fly home november friendly staff makes dlying bigger person easy,,4
32949,2017-10-25,16:35:20,Sakeenabobeena,I flew @SouthwestAir with my sister in love to the bahamas. Incredibly accommodating to last minute changes. Love love the c.o.s. policy (1),0.9274,0.0,0.0,1.0,0.0,flew sister love bahamas incredibly accommodating last minute changes love love cos policy,,2
32956,2017-10-25,16:20:14,CatCAlford,@SouthwestAir Thank you~ They picked up and are helping me now! :),0.7901,0.0,0.0,1.0,0.0,thank picked helping,,3
32957,2017-10-25,16:15:19,marianslibrary,@SouthwestAir Sure! Wasn’t sure if u had to create an account just for RFO.,0.7177,0.0,0.0,1.0,0.0,sure was not sure create account rfo,,3
32965,2017-10-25,16:05:10,jakemccooknm,@DocMcCookOKC @StephHabif @danamlewis Yey! Have fun on our favorite @SouthwestAir - I think she was a flight attendant in training last time right?,0.7644,0.0,0.0,1.0,0.0,yey fun favorite think flight attendant training last time right,,0
32974,2017-10-25,15:58:29,BearcatEQ,Thanks to @NWMOSTATE alum. Travis Ingram of @SouthwestAir for getting @NWbball and staff safely to NC for their match up Friday w/ @DukeMBB,0.7269,0.0,0.0,1.0,0.0,thanks alum travis ingram getting staff safely nc match friday,,4
32988,2017-10-25,15:39:41,kcclark999,"@SouthwestAir shout out to Jillian at LAS. Best gate agent ever. Friendly, helpful, professional even when the news isnt good.  THANKS",0.7046,0.0,0.0,1.0,0.0,shout jillian las best gate agent ever friendly helpful professional even news is not good thanks,,4
32990,2017-10-25,15:37:43,Mornin_Tea,"@AugustAmesxxx Dear @SouthwestAir, Please take care of August... AND her luggage!!",0.8264,0.0,0.0,1.0,0.0,dear please take care august luggage,,3
32996,2017-10-25,15:31:37,mslajc,@misamynguyen @SouthwestAir I love flying free. Enjoy it,0.8934,0.0,0.0,1.0,0.0,love flying free enjoy,,2
33010,2017-10-25,15:17:29,taylormanus,"Hehe I love this for both the facts and the marketing 🤘 @SouthwestAir celebrates first ""unmanned"" flight  # via @HuffPostWomen",0.836,0.0,0.0,1.0,0.0,love facts marketing celebrates first unmanned flight,,2
33012,2017-10-25,15:15:32,28_auto,@DrStephPlum @CLTAirport @SouthwestAir @DrStephPlum That's awesome! The clouds look really cool like that. Was it a good flight?,0.9129,0.0,0.0,1.0,0.0,thats awesome clouds look really cool like good flight,,3
33015,2017-10-25,15:07:03,Childofpharaoh,Fly @SouthwestAir 2 bags for free and nice service 🤙 and they have deals,0.7269,0.0,0.0,1.0,0.0,fly bags free nice service deals,,1
33018,2017-10-25,15:02:07,HaberBen,"@jordanhklein @SouthwestAir Nice, what you up to out here? I’m en route to LA from Phx via SW, the best airline.",0.7906,0.0,0.0,1.0,0.0,nice i am en route la phx sw best airline,,0
33025,2017-10-25,14:56:42,SeanCMulvey,@JulieMcM60 @WCVB @JetBlue $100 credit. I had friends who flew on @SouthwestAir yesterday to Vegas and delayed a few hours and got pro-actively (also) $300 credit,0.7506,0.0,0.0,1.0,0.0,credit friends flew yesterday vegas delayed hours got proactively also credit,,3
33032,2017-10-25,14:51:27,Gowser93,@DillionHarper @PornPros @SouthwestAir Yaaaay! Safe travels ️ &amp; enjoy a kick ass fun couple of days  Lol i love it when you go to PP ,0.9215,0.0,0.0,1.0,0.0,yaaaay safe travels and enjoy kick ass fun couple days lol love go pp,,0
33041,2017-10-25,14:44:16,Choaf57,@DillionHarper @PornPros @SouthwestAir God yes new scene soon hopefully,0.7579,0.0,0.0,1.0,0.0,god yes new scene soon hopefully,,4
33042,2017-10-25,14:43:40,1DavidOneal,"@DrewMitrisin @SouthwestAir @BradPaisley Good luck, Drew!",0.7345,0.0,0.0,1.0,0.0,good luck drew,,3
33045,2017-10-25,14:38:24,MyLilVixen69,"@DillionHarper @PornPros @SouthwestAir Happy hump day , safe travels and a great shoot day to ya Dillion ",0.8519,0.0,0.0,1.0,0.0,happy hump day safe travels great shoot day ya dillion,,0
33065,2017-10-25,14:19:22,Leinenkugels,@BinaryBo @SouthwestAir Looks like the perfect flight to us! Cheers.,0.8622,0.0,0.0,1.0,0.0,looks like perfect flight us cheers,,4
33066,2017-10-25,14:18:06,DrewMitrisin,@SouthwestAir Nvm. Gate agents made an announcement. Thanks BL. Can your flight attendants give ibuprofen to passengers? Asking for a friend.,0.8788,0.0,0.0,1.0,0.0,nvm gate agents made announcement thanks bl flight attendants give ibuprofen passengers asking friend,,3
33095,2017-10-25,13:56:24,melissamkelley,Headed 2 #Dallas &amp; thinking it would be awesome if #KC had @Better_KCI Thankful 4 #AList on @SouthwestAir #HendersonVotesYes @hendersonengs,0.8316,0.0,0.0,1.0,0.0,headedallas and thinking would awesome #kc thankful #alist #hendersonvotesyes,"['#kc', '#alist', '#hendersonvotesyes']",3
33101,2017-10-25,13:51:40,L3atCP,I just heard some amazing things about fat girl flying @SouthwestAir - I am super excited to fly on Sat to Jamaica &amp; see how the service is,0.8779,0.0,0.0,1.0,0.0,heard amazing things fat girl flying super excited fly sat jamaica and see service,,4
33102,2017-10-25,13:51:32,jehood,Happy engaged employee in action! @SouthwestAir you are lucky to have him! #EmployeeEngagement #hr #tarmacdancer,0.8684,0.0,0.0,1.0,0.0,happy engaged employee action lucky #employeeengagement #hr #tarmacdancer,"['#employeeengagement', '#hr', '#tarmacdancer']",0
33105,2017-10-25,13:47:47,Afrofuturism,"@FoxNews @NAACP @AmericanAir @emirates @OfficialCBC @CivilRights @Dodgers @MLB @LACity @AmericanGreedTV @blackvoices @LatinoVoices @SouthwestAir @Forbes @ForbesLife @WomenatForbes @LevelSD @foxnewspolitics @Judgenap @NUQatar @AmericanMensa @TheYoungTurks @Nasdaq @TheDemocrats @Macys @HiltonHotels @KraftHeinzCo @Oprah @OWNTV ""I want everyone to know they are welcome in the _______ world."" — Creative director, #luxury label (house).",0.7351,1.0,0.0,1.0,0.0,want everyone know welcome world creative director #luxury label house,['#luxury'],3
33107,2017-10-25,13:44:23,SSBBWKellieKay,I know a lot of bigger people are afraid to fly but with @SouthwestAir you literally never have to worry. They are the only airline who care,0.8131,0.0,0.0,1.0,0.0,know lot bigger people afraid fly literally never worry airline care,,0
33108,2017-10-25,13:42:42,SSBBWKellieKay,So I had a few questions from people about how I love @SouthwestAir and I feel the need to share my experience as a plus size person.,0.7506,0.0,0.0,1.0,0.0,questions people love feel need share experience plus size person,,2
33114,2017-10-25,13:36:27,claytoncrew9,@SouthwestAir Yes. Love it. SW is the best and beats out AA and Delta by a long shot! I’m a Southwest fan,0.9286,0.0,0.0,1.0,0.0,yes love sw best beats american airlines dea long shot i am southwest fan,,2
33118,2017-10-25,13:30:34,NGTampa,@SouthwestAir amazing pilot this morning on tpa fll 1598 he came out and helped board the elderly in wheelchairs. He was so cheerful ,0.8516,0.0,0.0,1.0,0.0,amazing pilot morning tpa fll came helped board elderly wheelchairs cheerful,,4
33123,2017-10-25,13:26:06,nw_ameyer,When heading to play the best of the best you should get a Bearcat pilot!   Thanks Travis Ingram &amp; @SouthwestAir for the ride this morning!,0.9358,0.0,0.0,1.0,0.0,heading play best best get bearcat pilot thanks travis ingram and ride morning,,4
33124,2017-10-25,13:25:44,fly2midway,@InLifeOnPurpose @SouthwestAir Welcome to Chicago! Thanks for sharing. :),0.8999,0.0,0.0,1.0,0.0,welcome chicago thanks sharing,,3
33130,2017-10-25,13:22:24,jmbunson,Thank you @SouthwestAir for the beautiful hogwarts decorations for Halloween at IND!,0.7712,0.0,0.0,1.0,0.0,thank beautiful hogwarts decorations halloween ind,,0
33132,2017-10-25,13:18:32,mommyinsider,Thanks @SouthwestAir for another safe and comfortable flight to #Dallas!,0.8553,0.0,0.0,1.0,0.0,thanks another safe comfortable flightallas,,0
33134,2017-10-25,13:12:01,OhioYallers,@wmmorgan @SouthwestAir I hear great things about them! Enjoy! ️🤠️,0.8353,0.0,0.0,1.0,0.0,hear great things enjoy ️🤠️,,3
33137,2017-10-25,13:06:38,pdxcoffeelover,@AlaskaAir @SouthwestAir I have tried several different avenues @SouthwestAir  to resolve an issue with Rapid Rewards but got nothing but dead ends.,0.8183,0.0,0.0,1.0,0.0,tried several different avenues resolve issue rapid rewards got nothing dead ends,,3
33161,2017-10-25,12:24:40,KingAcer33,@SouthwestAir Thank you to Southwest for providing great customer service unlike @AmericanAir who has a reputation of discrimination ,0.765,1.0,0.0,1.0,0.0,thank southwest providing great customer service unlike reputation discrimination,,0
33165,2017-10-25,12:19:58,kirstenm07,The Dallas Love Field airport is super nice. Thanks @SouthwestAir ️,0.93,0.0,0.0,1.0,0.0,dallas love field airport super nice thanks,,2
33178,2017-10-25,11:57:35,flyrobk,@SouthwestAir Thank you for taking care of my issue!,0.7177,0.0,0.0,1.0,0.0,thank taking care issue,,3
33184,2017-10-25,11:49:35,Afrofuturism,"@FoxNews @NAACP @AmericanAir @emirates @OfficialCBC @CivilRights @Dodgers @MLB @LACity @AmericanGreedTV @blackvoices @LatinoVoices @SouthwestAir @Forbes @ForbesLife @WomenatForbes @LevelSD In  We Trust - Not @FoxNewsPolitics Spend, spend, spend! How wealthy Arabs lavish £4.5 million a DAY in UK.",0.7263,1.0,0.0,1.0,0.0,trust spend spend spend weahy arabs lavish £45 million day uk,,0
33191,2017-10-25,11:40:47,RexdaFLEX,My bag was 54 lbs and the woman at check-in discreetly let it slide... this is why @SouthwestAir is THE BEST! ️ #flySouthwest,0.7371,0.0,0.0,1.0,0.0,bag lbs woman checkin discreetly let slide best #flysouthwest,['#flysouthwest'],3
33197,2017-10-25,11:28:17,69mstang,@tribelaw @JoyAnnReid Not a paid ad: Try @SouthwestAir. They have really great people who seem to love their jobs working there. Always a pleasure flying w them.,0.923,0.0,0.0,1.0,0.0,paid ad try really great people seem love jobs working always pleasure flying,,2
33201,2017-10-25,11:22:30,sumware,@sameertendolkar @SouthwestAir @BoeingAirplanes thanks for posting this reply! America will have to work harder to be 1st in positive happenings!,0.7955,0.0,0.0,1.0,0.0,thanks posting reply america work harder positive happenings,,3
33203,2017-10-25,11:16:39,InLifeOnPurpose,Thank you @SouthwestAir for a delightful flight to @fly2midway early this morning!,0.7644,0.0,0.0,1.0,0.0,thank delightful flight early morning,,4
33204,2017-10-25,11:13:14,LHmathiew,@taycflo @SouthwestAir @giffroy Hello Great video! I’m a journalist at @newsflare. Did you shoot this? We are interested in it. Could you follow me back to speak via DM thx,0.8016,0.0,0.0,1.0,0.0,hello great video i am journalist shoot interested could follow back speak direct message thx,,3
33205,2017-10-25,11:11:53,1010taroo,Any friends in Tampa today who can meet for lunch at the airport between 1215 and 1545? I think @SouthwestAir will handle the check. LOL,0.7672,0.0,0.0,1.0,0.0,friends tanda today meet lunch airport think handle check lol,,4
33208,2017-10-25,10:50:57,DaddyHubbyRobb,@shockthomas @SouthwestAir Right?! Got mine through next year already. This is probably good news to encourage travel on SW from SMF.,0.7574,0.0,0.0,1.0,0.0,right got mine next year already probably good news encourage travel sw smf,,3
33209,2017-10-25,10:45:15,CASusanEsq,@SouthwestAir If you can’t tell — I’m pretty excited!!! I know a number of people that are as well!! Southwest is definitely our airline of choice! ,0.8972,0.0,0.0,1.0,0.0,can not tell i am pretty excited know number people well southwest definitely airline choice,,0
33211,2017-10-25,10:41:09,1010taroo,@SouthwestAir Teneisha at the gate is pleasant and helpful. Everyone else needs training in service recovery,0.7269,0.0,0.0,1.0,0.0,teneisha gate pleasant helpful everyone else needs training service recovery,,0
33213,2017-10-25,10:31:48,rappingprince,I Really Love Flying @SouthwestAir They Go Out The Way To Make U Feel Relaxed flight 3219 Shavette And Crew Did A Great Job This Morning,0.9152,0.0,0.0,1.0,0.0,really love flying go way make feel relaxed flight shavette crew great job morning,,4
33216,2017-10-25,10:20:56,AisMaes,@SouthwestAir I love you guys! Thank you!,0.8065,0.0,0.0,1.0,0.0,love guys thank,,2
33217,2017-10-25,10:16:17,AisMaes,MY PILOT IS BRITISH! BEST MORNING FLIGHT EVER! #ihopeweneedlotsofupdatesduringtheflight #okeveryonestandattheforwardbathroom @SouthwestAir,0.7592,0.0,0.0,1.0,0.0,pilot british best morning flight ever #ihopeweneedlotsofupdatesdurinheflight #okeveryonestandattheforwardbathroom,"['#ihopeweneedlotsofupdatesdurinheflight', '#okeveryonestandattheforwardbathroom']",4
33228,2017-10-25,09:26:37,Deniseglowacki,@SouthwestAir Have used it twice.  Super convenient both times.  Quick and easy!,0.7959,0.0,0.0,1.0,0.0,used twice super convenient times quick easy,,3
33234,2017-10-25,08:30:18,the_crystalfox,@SouthwestAir That’s not documentation of the time. Obviously the company lacks customer service skills since you can’t help with this simple request. It’s fine. I’ll take my money and my company’s money elsewhere. Good day.,0.7506,0.0,0.0,1.0,0.0,thats documentation time obviously company lacks customer service skills since can not help simple request fine i will take money companys money elsewhere good day,,0
33245,2017-10-25,07:32:42,misamynguyen,Been aiming to get a companion pass this whole year and finally almost got it cause of the cali offer  I love @SouthwestAir lol,0.7906,0.0,0.0,1.0,0.0,aiming get companion pass whole year finally almost got because cali offer love lol,,2
33257,2017-10-25,06:00:53,ocjax,@SouthwestAir Love the kiosk idea just wish there was more or bigger advertisement at our local airport for it so we knew we were supposed to do it first.,0.7845,0.0,0.0,1.0,0.0,love kiosk idea wish bigger advertisement local airport knew supposed first,,2
33264,2017-10-25,05:28:12,proguerra,@SouthwestAir is legit. Best travel inexperience in a while. Even got to watch the Astros game free. Didn’t expect that.,0.8176,0.0,0.0,1.0,0.0,legit best travel inexperience even got watch astros game free did not expect,,1
33274,2017-10-25,04:49:38,TokenSully,.@SouthwestAir ty so much for providing free live TV on board from LAX to HOU during the #WorldSeries Y'all are always so awesome!,0.9087,0.0,0.0,1.0,0.0,southwestair ty much providing free live tv board lax hou #worldseries you all always awesome,['#worldseries'],1
33276,2017-10-25,04:42:28,Nikki_Writes_,When the @SouthwestAir flight attendant helps carry a baby in her carrier for a mom traveling alone. Awesome! #flight4059,0.7177,0.0,0.0,1.0,0.0,flight attendant helps carry baby carrier mom traveling alone awesome #flight4059,['#flight4059'],3
33281,2017-10-25,04:36:10,HeroesVodka,Our first Airline Cocktail! Maybe @SouthwestAir or @AmericanAir will serve our award winning Veteran Owned Vodka soon. Cheers @jenpilcher !,0.8906,1.0,0.0,1.0,0.0,first airline cocktail maybe serve award winning veteran owned vodka soon cheers,,0
33289,2017-10-25,04:23:19,Shmi_So_Far,Welling up with so much love for  @SouthwestAir,0.7951,0.0,0.0,1.0,0.0,welling much love,,2
49218,2017-11-05,22:22:22,MystiqueSummers,@Delta thank you so much for helping me get to Minnesota when @SouthwestAir left a girl stranded time to open a delta visa card!!!,0.704,0.0,1.0,1.0,0.0,thank much helping get minnesota left girl stranded time open dea visa card,,4
50908,2017-11-04,09:33:59,Sick_of_Bias,@theElmoLewis @President1Trump @GartrellLinda @FoxNews @Delta @SouthwestAir carries both Fox News Channel &amp; @FoxBusiness for free on many flights! Delta Airlines should get smart! #MAGA #Southwest,0.7639,0.0,1.0,1.0,0.0,carries fox news channel and free many flights dea airlines get smart #maga #southwest,"['#maga', '#southwest']",1
51030,2017-11-05,23:02:26,craigtadderley,"@SouthwestAir Wish this was in place 1 week ago when I booked my ticket! . Great news nonetheless. Still made it here from New York in one piece/peace. Btw, some of the best flight attendant service in a damn long time!",0.8715,0.0,0.0,1.0,0.0,wish place week ago booked ticket great news nonetheless still made new york one piecepeace by the way best flight attendant service damn long time,,4
51037,2017-11-05,22:56:43,DJRAWCLUBJOCK,@SouthwestAir is my airline . Flying to Vegas this month. Great grand mom commercial,0.7964,0.0,0.0,1.0,0.0,airline flying vegas month great grand mom commercial,,0
51038,2017-11-05,22:56:21,MickieTaylor,@SmithKimberely @SouthwestAir @TBLightning @GoldenKnights So awesome!!!  Have a blast!  Wish I could go!!,0.8504,0.0,0.0,1.0,0.0,awesome blast wish could go,,4
51083,2017-11-05,22:27:49,PUJAirport,A water salute in order to celebrate the inaugural direct flight of @SouthwestAir from Fort Lauderdale. A warm welcome to @PUJAirport!,0.8356,0.0,0.0,1.0,0.0,water salute order celebrate inaugural direct flight fort lauderdale warm welcome,,3
51095,2017-11-05,22:20:49,TheTwinsPR,Uhhh! Aahh!&amp; finally a WHOO!!!️ Closing out @votolatino's super #woke #vlpowersummit winning roundtrip @SouthwestAir tix.@WValderrama,0.858,0.0,0.0,1.0,0.0,uhhh aahhand finally whoo️ closing super #woke #vlpowersummit winning roundtrip tixwvalderrama,"['#woke', '#vlpowersummit']",3
51096,2017-11-05,22:20:31,sborden76,@YourNavionPilot @SouthwestAir @airfrance Good that you know and honor your personal limitations!,0.75,0.0,0.0,1.0,0.0,good know honor personal limitations,,3
51103,2017-11-05,22:16:20,Crimefightertci,Welcome @SouthwestAir to #Providenciales more flights find interest to this beautiful destination. Book a flight 2 the #turksandcaicos today,0.8797,0.0,0.0,1.0,0.0,welcome #providenciales flights find interest beautiful destination book flight #turksandcaicos today,"['#providenciales', '#turksandcaicos']",3
51105,2017-11-05,22:14:01,sprizoon,"@Leanne1521 @SouthwestAir Thanks Leanne, I will even if it is at 4am lolz",0.765,0.0,0.0,1.0,0.0,thanks leanne even lolz,,0
51130,2017-11-05,21:58:48,bryan30152,"@SouthwestAir Isn't that what we should all try for?  Really nice people working this flight today, btw the 737-800 is beautiful!!",0.8214,0.0,0.0,1.0,0.0,is not try really nice people working flight today by the way beautiful,,3
51137,2017-11-05,21:45:34,erikchaz,It is never too late to tweak my @Xactly deck for @Dreamforce - thanks again @newbelgium+@SouthwestAir + @Apple for a perfect work space,0.765,0.0,0.0,1.0,0.0,never late tweak deck thanks perfect work space,,4
51143,2017-11-05,21:37:00,abbiei,@SouthwestAir Already tried... but I'll DM you and hope you can help! And I'll for sure post the results on here!,0.8986,0.0,0.0,1.0,0.0,already tried i will direct message hope help i will sure post resus,,3
51155,2017-11-05,21:32:12,abbiei,"@SouthwestAir Thanks for the reply, and yes! You could accept my voucher :)",0.8883,0.0,0.0,1.0,0.0,thanks reply yes could accept voucher,,4
51163,2017-11-05,21:23:27,thefunrevucc,My flight delay was just made better by the discovery of the @Whataburger at Dallas Love Field. Small things make me happy... @SouthwestAir,0.7003,0.0,0.0,1.0,0.0,flight delay made better discovery dallas love field small things make happy,,2
51177,2017-11-05,21:16:37,calibound4life,@SouthwestAir Thank you for a great time on my flights. Thanks to ticket agent Keshia@EWR for making out long journey more enjoyable.,0.9134,0.0,0.0,1.0,0.0,thank great time flights thanks ticket agent keshiaewr making long journey enjoyable,,4
51182,2017-11-05,21:13:32,sprizoon,"@SouthwestAir Your customer service representative by the name of “Guy” working at desk 19/20 explained the issue very well. Kudos to him, great employee.",0.8771,0.0,0.0,1.0,0.0,customer service representative name guy working desk explained issue well kudos great employee,,0
51197,2017-11-05,21:06:00,crystallbell,@SouthwestAir why don't you fly from Philly to Manchester NH anymore????,0.7089,0.0,0.0,1.0,0.0,do not fly philly manchester nh anymore,,0
51211,2017-11-05,20:59:14,emysand,"@courage629 I would prefer the semester at sea ship, lol. But thankful to @SouthwestAir for keeping us safe!!!",0.8827,0.0,0.0,1.0,0.0,would prefer semester sea ship lol thankful keeping us safe,,0
51213,2017-11-05,20:58:04,stevesarner,My favorite airline @SouthwestAir adding more @IFlyOAKland destinations. AWESOME!,0.8551,0.0,0.0,1.0,0.0,favorite airline adding destinations awesome,,0
51214,2017-11-05,20:57:49,JustinMeyerKC,"@BCLamble @SouthwestAir I acknowledge that SWA would benefit. They'd pay more rent, add new destinations, fly more flights, carry more passengers. Sounds amazing!",0.7879,0.0,0.0,1.0,0.0,acknowledge swa would benefit they would pay rent add new destinations fly flights carry passengers sounds amazing,,4
51221,2017-11-05,20:54:26,BCLamble,"@JustinMeyerKC @SouthwestAir That may be true. My original point was that you fail to acknowledge the clear self interest of SWA--beholden to shareholders, not citizens.",0.7351,0.0,0.0,1.0,0.0,may true original point fail acknowledge clear self interest swabeholden shareholders citizens,,3
51227,2017-11-05,20:51:50,BrandtAWitt,"@SouthwestAir What does open seating optimize for? Curious if there are actually logistics gains, or if logistics losses accepted for gains elsewhere",0.8271,0.0,0.0,1.0,0.0,open seating optimize curious actually logistics gains logistics losses accepted gains elsewhere,,1
51229,2017-11-05,20:51:11,Doyouhaveaflag,"@SouthwestAir Dear @SouthwestAir  Please consider flights out of Eugene, Oregon?@Allegiant is like relying on you're drunk uncle giving you a ride.",0.7506,0.0,0.0,1.0,0.0,dear please consider flights eugene oregonallegiant like relying you are drunk uncle giving ride,,4
51233,2017-11-05,20:49:47,lawrenze,"#SouthwestHeart ..... please @SouthwestAir please get me on my flight. I have to be there, my trip is for a great cause. Help me out!",0.8932,0.0,0.0,1.0,0.0,#southwestheart please please get flight trip great because help,['#southwestheart'],3
51236,2017-11-05,20:48:36,Wilkerson_jenn,"2 more reasons we only fly @SouthwestAir! JD &amp; Christian at San Diego Skycap are AMAZING! Life is hard sometimes, but you made life easier!",0.7988,0.0,0.0,1.0,0.0,reasons fly jd and christian san diego skycap amazing life hard sometimes made life easier,,4
51242,2017-11-05,20:45:46,BCLamble,"@JustinMeyerKC Finally, I'll re-state my answer to your rebuttal, hoping it will land this time: it's in @SouthwestAir $ interest to have a new terminal.",0.7003,0.0,0.0,1.0,0.0,finally i will restate answer rebuttal hoping land time interest new terminal,,4
51243,2017-11-05,20:45:17,CultureBud,Proud to have shared cabin space with Rocky the service dog!  He really was a good boy! @SouthwestAir,0.8505,0.0,0.0,1.0,0.0,proud shared cabin space rocky service dog really good boy,,0
51250,2017-11-05,20:40:12,bimada,"@SouthwestAir &amp; @OCANational - Wow, won the RT tix at #OCA gala!  Thank you!  @KimDelevett",0.8906,0.0,0.0,1.0,0.0,and wow tix #oca gala thank,['#oca'],3
51267,2017-11-05,20:24:01,SWMORGANDESIGN,Great work (sarcasm) @SouthwestAir for taking a 3 hour flight &amp; turning it into 12+ hours.  Looks like delta gets our next business,0.765,0.0,0.0,1.0,0.0,great work sarcasm taking hour flight and turning hours looks like dea gets next business,,3
51299,2017-11-05,20:03:42,seancarp,"@kngalaudet10 @SouthwestAir @MarriottIntl Thanks Kristen. Have a great 2018 and beyond. What can you do in Livermore to ""Deliver More"" awesomeness? Be #Blogworthy ",0.7906,0.0,0.0,1.0,0.0,thanks kristen great beyond livermore deliver awesomeness #blogworthy,['#blogworthy'],0
51304,2017-11-05,19:55:42,free2bme49,@SouthwestAir Love ️ ur commercial of grandma sneaking out the NH for Belize. Too funny &amp; cute!Go Grandma B-Happy ,0.9067,0.0,0.0,1.0,0.0,love your commercial grandma sneaking nh belize funny and cutego grandma bhappy,,2
51315,2017-11-05,19:47:45,AvrahamAdler,@SouthwestAir just took my first SW flight. So far so good. Tried using mobile app. Doesn’t accept either username or RR#+pswd. Suggestions?,0.7698,0.0,0.0,1.0,0.0,took first sw flight far good tried using mobile app does not accept either username rr#pswd suggestions,['#pswd'],0
51325,2017-11-05,19:39:34,CellusDaMenace,@whatever_nfl @SouthwestAir but them #BroncosCountry DB looking like this everytime Carson throws the ball tho lol,0.7876,0.0,0.0,1.0,0.0,#broncoscountry db looking like everytime carson throws ball tho lol,['#broncoscountry'],3
51328,2017-11-05,19:38:07,ToddGinsberg,"@SouthwestAir Not frustrated, I just find the level of detail Flight Radar has is cool. Love flying with SWA. :)",0.7269,0.0,0.0,1.0,0.0,frustrated find level detail flight radar cool love flying swa,,2
51358,2017-11-05,19:22:09,SaaSy_Girl,Shout out to the @SouthwestAir ticket agents in CMH for getting me rebooked on a flight the same day! Very helpful and nice!,0.7744,0.0,0.0,1.0,0.0,shout ticket agents cmh getting rebooked flight day helpful nice,,3
51359,2017-11-05,19:21:33,LarryWoodrum,I love flying home from Florida to California and not being able to sit next to my wife. Thanks! @SouthwestAir ... never again,0.8122,0.0,0.0,1.0,0.0,love flying home florida california able sit next wife thanks never,,2
51368,2017-11-05,19:19:28,801Jones,@SouthwestAir Sounds like BS cause you guys change complete gate areas from C gates to B gates. Sounds more like you didn’t have a plane ready,0.7579,0.0,0.0,1.0,0.0,sounds like bs because guys change complete gate areas gates gates sounds like did not plane ready,,3
51377,2017-11-05,19:15:11,KathyPatCat,"@magicgiant @AloftHotels @SouthwestAir @SutterHome @DCSolar Ya'll stole the show last night! I've been a fan since @CAWorldFest &amp; now you have lots more fans in Napa, people were raving ️ THANK YOU!",0.7284,0.0,0.0,1.0,0.0,you all stole show last night i have fan since and lots fans napa people raving thank,,4
51408,2017-11-05,18:52:43,bryan30152,Lol already an entertaining flight (in a great great way) go @SouthwestAir flight 3361 ATL to Vegas.  Funny flight crew great personalities!,0.969,0.0,0.0,1.0,0.0,lol already entertaining flight great great way go flight atl vegas funny flight crew great personalities,,4
