,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
54431,2017-11-04,16:16:31,verona1216,"@AmericanAir @ThePrattPack4 Good on you @AmericanAir  This family is going through so much, your kindness will make one bit of stress dissolve for them. God Bless !",0.8203,1.0,0.0,0.0,0.0,good family going much kindness make one bit stress dissolve god bless,,4
54433,2017-11-04,16:16:01,Skinsrule77,"@ThePrattPack4 @AmericanAir Sure @Lyricoldrap can help you out. You think for something like your Dad being in critical condition in the hospital, they'd have sympathy",0.7717,1.0,0.0,0.0,0.0,sure help think something like dad critical condition hospital they would sympathy,,0
54436,2017-11-04,16:12:35,Yoyi55,@Reagan_Airport @TheArcMC @AmericanAir Saturday's were also meant 4 SLEEPING! RESPECT DC QUIET HRS 10PM 7AM! 68% of all DCA JET ROAR is over NW DC NEIGHBORHOODS B FAIR! #FLYDULLES,0.829,1.0,0.0,0.0,0.0,saturdays also meant sleeping respect dc quiet hours dca jet roar nw dc neighborhoods fair #flydulles,['#flydulles'],4
54437,2017-11-04,16:12:24,EmilieFair,@AmericanAir I have been very loyal to AA and it would be nice if AA understood how much front line staff make or break customer experience.,0.7346,1.0,0.0,0.0,0.0,loyal american airlines would nice american airlines understood much front line staff make break customer experience,,3
54438,2017-11-04,16:11:18,Kylemayfield6,"@ThePrattPack4 @AmericanAir his way, you have some fans who would do the same. I'm not in the position unfortunately but I'm sure there's many who can and will help.",0.7003,1.0,0.0,0.0,0.0,way fans would i am position unfortunately i am sure there is many help,,0
54444,2017-11-04,16:09:27,rrbowman667,@AmericanAir @ThePrattPack4 Hopefully they can help you out. Showing your customers compassion is the most important value. Thank you @AmericanAir  if you will help,0.9488,1.0,0.0,0.0,0.0,hopefully help showing customers compassion important value thank help,,0
54446,2017-11-04,16:08:40,owenvideo,@sebrusk @AmericanAir I love these personal tweets that really show you care ,0.8255,1.0,0.0,0.0,0.0,love personal tweets really show care,,1
54447,2017-11-04,16:07:16,marcymassura,@AmericanAir LOL I know I secretly annoy you. But it's just I feel we are such good friends we can be honest with each other. #besties,0.873,1.0,0.0,0.0,0.0,lol know secretly annoy feel good friends honest #besties,['#besties'],2
54451,2017-11-04,16:05:13,AnnieHall627197,"@ThePrattPack4 @AmericanAir Sorry to hear your dad had a bad night, praying his day is better. Sending prayers and love to you all.",0.7003,1.0,0.0,0.0,0.0,sorry hear dad bad night praying day better sending prayers love,,1
54452,2017-11-04,16:05:00,EmilieFair,@AmericanAir The customer service in the AA lounge is lovely but I didn’t have time to go there and get them to help me.,0.714,1.0,0.0,0.0,0.0,customer service american airlines lounge lovely did not time go get help,,3
54456,2017-11-04,16:03:16,anilforbiz,"@AmericanAir That’s nice, but it feels like a pretty common occurrence for the past month.",0.8573,1.0,0.0,0.0,0.0,thats nice feels like pretty common occurrence past month,,4
54472,2017-11-04,15:51:20,angryflightcrew,@ZektorInc @AAirlinesSucks @AmericanAir @americanair hahaha great tweet. A gate agent told screamed at my friend/ made a scene bc he was two minutes late for boarding time!!,0.7896,1.0,0.0,0.0,0.0,hahaha great tweet gate agent told screamed friend made scene bc two minutes late boarding time,,4
54480,2017-11-04,15:46:05,2tallRob,@AmericanAir @ThePrattPack4 #AGPArmy #AngryGrandpa  super awesome American Airlines America's internet Grandpa daughter could use your considerations at this time Ty,0.891,1.0,0.0,0.0,0.0,#agparmy #angrygrandpa super awesome american airlines americas internet grandpa daughter could use considerations time ty,"['#agparmy', '#angrygrandpa']",1
54482,2017-11-04,15:43:48,chayla_furlong,"@AmericanAir ... sincerely kind, they were the best! Shout out to Greg working priority ticketing this morning at MSP, Paul on AA1519, (3/4)",0.8999,1.0,0.0,0.0,0.0,sincerely kind best shout greg working priority ticketing morning msp paul aa1519,,4
54491,2017-11-04,15:40:42,bigrob_symonds,"@ThePrattPack4 @billings_steve @AmericanAir We love you Kim, we have your entire family in our Hearts. You've impacted our lives ib such a positive way, the bond is unbreakable.",0.8316,1.0,0.0,0.0,0.0,love kim entire family hearts you have impacted lives ib positive way bond unbreakable,,1
54498,2017-11-04,15:38:48,djdsmithfield,"@ThePrattPack4 @AmericanAir Kim,  I found this... Some compassion fares permit penalties to be waived if you change your return date. For United Airlines'....",0.7003,1.0,0.0,0.0,0.0,kim found compassion fares permit penaies waived change return date united airlines,,0
54517,2017-11-04,15:27:49,DFWAirport,@marionmaz @AmericanAir Good morning and thank you for sharing this adorable video. We very much appreciate the American Airlines team and their dedicated crews.,0.9511,1.0,0.0,0.0,0.0,good morning thank sharing adorable video much appreciate american airlines team dedicated crews,,0
54519,2017-11-04,15:26:40,MarcusDicks,@ThePrattPack4 @AmericanAir I’m hoping for another good day. I’m keeping grandpa in my thoughts! #PrayForAGP,0.7177,1.0,0.0,0.0,0.0,i am hoping another good day i am keeping grandpa thoughts #prayforagp,['#prayforagp'],2
54538,2017-11-04,15:18:15,Brittany1985,"@ThePrattPack4 @AmericanAir Looks like AA is at least willing to consider your situation, its definitely worth a shot",0.7269,1.0,0.0,0.0,0.0,looks like american airlines least willing consider situation definitely worth shot,,2
54539,2017-11-04,15:18:00,eveewing,@NateJRichards @AmericanAir That’s awesome. You’re giving me ideas.,0.7579,1.0,0.0,0.0,0.0,thats awesome you are giving ideas,,4
54540,2017-11-04,15:16:37,NateJRichards,@eveewing I’ve got miles with @AmericanAir if she needs help getting to any non-local schools. Would be happy to assist regardless.,0.7506,1.0,0.0,0.0,0.0,i have got miles needs help getting nonlocal schools would happy assist regardless,,0
54543,2017-11-04,15:15:23,marionmaz,@AmericanAir The cutest AA employee giving comfort to a puppy’s first time flight while getting on board in DFW airport,0.8271,1.0,0.0,0.0,0.0,cutest american airlines employee giving comfort puppys first time flight getting board dfw airport,,4
54547,2017-11-04,15:14:02,AnissaGAuthor,@christinagan @AmericanAir @kariontour Have fun!! Give @kariontour a big hug for me. Miss you girls. xoxo,0.8856,1.0,0.0,0.0,0.0,fun give big hug miss girls xoxo,,2
54553,2017-11-04,15:12:13,MustangBaby1980,@billings_steve @ThePrattPack4 @AmericanAir Yes @AmericanAir please help! This family has been going through a lot. Please hook her return flight without extra charges!!,0.8931,1.0,0.0,0.0,0.0,yes please help family going lot please hook return flight without extra charges,,0
54559,2017-11-04,15:09:55,DBoscoSimpsons,@ThePrattPack4 @AmericanAir Grandpa Strong My Thoughts Are With Him And Entire Family . Love you Angry Grandpa  Hope All Be Alright  I will be Thinking About You Guys,0.8442,1.0,0.0,0.0,0.0,grandpa strong thoughts entire family love angry grandpa hope alright thinking guys,,1
54572,2017-11-04,15:06:15,ThePrattPack4,@billings_steve @AmericanAir I’m certainly hoping for another yesterday! Thank you so much Steve!,0.8065,1.0,0.0,0.0,0.0,i am certainly hoping another yesterday thank much steve,,1
54581,2017-11-04,15:04:19,Charles76371260,@ThePrattPack4 @AmericanAir Hope everything gets better for u today,0.7003,1.0,0.0,0.0,0.0,hope everything gets better today,,1
54591,2017-11-04,15:02:44,billings_steve,@ThePrattPack4 @AmericanAir I'm sorry to hear your dad didn't have a very good night. I hope he has another good day today. I'm hoping &amp; praying for the best.,0.7974,1.0,0.0,0.0,0.0,i am sorry hear dad did not good night hope another good day today i am hoping and praying best,,1
54597,2017-11-04,15:02:02,ChrisoMoney,@ThePrattPack4 @AmericanAir Good luck Kim love u guys praying for all of u ️️️️,0.9118,1.0,0.0,0.0,0.0,good luck kim love guys praying ️️️️,,1
54612,2017-11-04,14:58:59,KimFisherDC,@Reagan_Airport @TheArcMC @AmericanAir That's the face of an excited child on his first plane trip! How wonderful is that? ️,0.75,1.0,0.0,0.0,0.0,thats face excited child first plane trip wonderful,,4
54613,2017-11-04,14:56:08,daven_md,@AmericanAir - very kind stewardess shared her charger w me on flight from ord to msp.A+ hospitality ...rather AA+! Sunshine on a rainy day,0.8607,1.0,0.0,0.0,0.0,kind stewardess shared charger flight ord mspa hospitality rather american airlines sunshine rainy day,,2
54640,2017-11-04,14:32:27,awinfr1,"@AmericanAir I would like to say though, the Flight crew on flight aa2309 were great.",0.765,1.0,0.0,0.0,0.0,would like say though flight crew flight aa2309 great,,4
54646,2017-11-04,14:26:38,Reagan_Airport,Saturday’s were meant for flying... with the help of #WingsForAllDCA we are showing everyone the joys of flying! @TheArcMC @AmericanAir,0.7345,1.0,0.0,0.0,0.0,saturdays meant flying help #wingsforalldca showing everyone joys flying,['#wingsforalldca'],0
54651,2017-11-04,14:23:01,MarkAPrinceJr,"A beautiful day, beautiful view &amp; a morning cocktail at the @AmericanAir JFK lounge before my Miami bound flight!️",0.8439,1.0,0.0,0.0,0.0,beautiful day beautiful view and morning cocktail jfk lounge miami bound flight️,,2
54652,2017-11-04,14:22:47,teacuptutucharm,@DallasShelter @AmericanAir This is pure sweetness!! Love!! ,0.8614,1.0,0.0,0.0,0.0,pure sweetness love,,1
54655,2017-11-04,14:19:31,KimFisherDC,#ARC : Have a fantastic trip today! Many thanks to @AmericanAir !!,0.8114,1.0,0.0,0.0,0.0,#arc fantastic trip today many thanks,['#arc'],2
54662,2017-11-04,14:10:52,Vose_DF17,"@ericdresh @AmericanAir Wow, travel much?  LOL",0.8091,1.0,0.0,0.0,0.0,wow travel much lol,,1
54663,2017-11-04,14:09:00,jeffdanoff,@AmericanAir just landed AA481. Great crew. This plane is old af please update your fleet.,0.7506,1.0,0.0,0.0,0.0,landed aa481 great crew plane old af please update fleet,,4
54667,2017-11-04,14:05:53,Patti_144,@AmericanAir might be nice if a 1/c ticket is booked allow Group 1 boarding for all legs even on 1 cabin plane. Small thing=big service win.,0.8176,1.0,0.0,0.0,0.0,might nice ticket booked allow group boarding legs even cabin plane small thingbig service win,,3
54703,2017-11-04,13:40:56,KarenWr59859355,@AmericanAir how can you make it up? First class to 31f? Sure there equal! Hilarious! Do u know we r the customer? Zero empathy,0.7289,1.0,0.0,0.0,0.0,make first class sure equal hilarious know customer zero empathy,,3
54724,2017-11-04,13:23:06,KarenWr59859355,@AmericanAir how are u making this okay for us? Valued customer! HA!,0.829,1.0,0.0,0.0,0.0,making okay us valued customer ha,,3
54725,2017-11-04,13:22:41,mattpaheenan,"@AmericanAir Ok thanks. Of course, with a 15 hour flight, ‘may like to’ really does mean ‘you have to’ though... ;-)",0.8225,1.0,0.0,0.0,0.0,ok thanks course hour flight may like really mean you though,,0
54733,2017-11-04,13:15:29,KarenWr59859355,Not one agent agent with @AmericanAir has any clue what the true meaning of customer Service is!!! Ridiculous! Lost day of Not GREAT!,0.7185,1.0,0.0,0.0,0.0,one agent agent clue true meaning customer service ridiculous lost day great,,3
54738,2017-11-04,13:08:04,RandyStillinger,"Thumbs up from the troops in #PuertoRico as @AmericanAir sent 2,000 care packages for the military helping the relief effort. Thnx #AATeam!",0.8313,1.0,0.0,0.0,0.0,thumbs troops #puertorico sent care packages military helping relief effort thnx #aateam,"['#puertorico', '#aateam']",0
54741,2017-11-04,13:04:41,Verbrennen1369,"Thank you to @AmericanAir crew 2314 RIC to DFW for being so excellent so very, *very* early in the morning, your hospitality is appreciated",0.8895,1.0,0.0,0.0,0.0,thank crew ric dfw excellent early morning hospitality appreciated,,4
54742,2017-11-04,13:03:43,CKummer,@AmericanAir Thank you! Of course the issue of interest is what was the issue? Food safety?,0.8382,1.0,0.0,0.0,0.0,thank course issue interest issue food safety,,4
54750,2017-11-04,12:55:45,EllaMinty,"The respect @AmericanAir has for #Army #Navy veterans is admirable: priority check-in, special lounges etc. How about you @British_Airways?",0.8555,1.0,0.0,0.0,0.0,respect #army #navy veterans admirable priority checkin special lounges etc,"['#army', '#navy']",0
54752,2017-11-04,12:54:55,incrediblekulk,"Hey @AmericanAir, you have pretty good coffee.",0.7269,1.0,0.0,0.0,0.0,hey pretty good coffee,,2
54767,2017-11-04,12:34:51,JSS777300,@AmericanAir @FOHeming Hope you're having a great flight Mr H! Chicago rocks.,0.807,1.0,0.0,0.0,0.0,hope you are great flight mr chicago rocks,,1
54776,2017-11-04,12:27:33,RobStronach,"@AmericanAir Thanks for the upgrade on AA 1533, MIA-DCA just now. Much appreciated.",0.7351,1.0,0.0,0.0,0.0,thanks upgrade american airlines miadca much appreciated,,4
54783,2017-11-04,12:22:12,BobPirner,@AmericanAir took very good care of me with scheduling.  I hereby revoke my grumbling from last night.,0.7698,1.0,0.0,0.0,0.0,took good care scheduling hereby revoke grumbling last night,,2
54788,2017-11-04,12:12:46,NJPimentel,@Wayne_Davies_HR thanks for the like @AmericanAir still hasn’t reached out with anything to make things right #emirates all the way,0.7003,1.0,0.0,0.0,0.0,thanks like still has not reached anything make things right #emirates way,['#emirates'],4
54796,2017-11-04,12:01:15,eliz_beth,@AmericanAir @ericdresh You know we’re fans because you guys are great but also you take care of our friend @charlieisaacs !!!,0.919,1.0,0.0,0.0,0.0,know fans guys great also take care friend,,1
54840,2017-11-04,10:34:03,paulbrunning,"@Lexi @AmericanAir @LPGA Good luck, Lexi..! Don't let it rattle you.",0.7345,1.0,0.0,0.0,0.0,good luck lexi do not let rattle,,0
54846,2017-11-04,10:20:31,OmearaDee,"@EricRoberts @AmericanAir Dear Lord, watch over them and keep them safe during their travel and time away from their loved ones. In your name I ask, A'men!",0.8655,1.0,0.0,0.0,0.0,dear lord watch keep safe travel time away loved ones name ask amen,,2
54867,2017-11-04,09:01:13,yourNFLAgent,@AmericanAir your desk operators at GSP are about as polite as a snake. Thanks for the customer appreciation training.,0.7351,1.0,0.0,0.0,0.0,desk operators gsp polite snake thanks customer appreciation training,,3
54878,2017-11-04,07:37:33,OhB1Cannoli,"@InsertStrawHere @AmericanAir ah!! my favorite ""can't find anywhere else but an airplane"" snack since 1974.. may the cards and dice be your loyal friends...",0.774,1.0,0.0,0.0,0.0,ah favorite can not find anywhere else airplane snack since may cards dice loyal friends,,4
54891,2017-11-04,06:46:42,DPHansen,@AmericanAir I appreciate the very nice lady who quickly rebooked me and called the gate to ensure I could make the new flight. Great service.,0.9099,1.0,0.0,0.0,0.0,appreciate nice lady quickly rebooked called gate ensure could make new flight great service,,3
54927,2017-11-04,04:41:43,jdub_316,@AmericanAir I will say this - the Captain and flight crew did an amazing job keeping the peace.,0.8074,1.0,0.0,0.0,0.0,say captain flight crew amazing job keeping peace,,4
54929,2017-11-03,19:45:36,thismamatweets,@FabuFashionista @AmericanAir @RRMcCullochMD @PHXSkyHarbor @ClinkAndChat @ChampagneChat Safe travels! Glad you’re comfortable ,0.8588,1.0,0.0,0.0,0.0,safe travels glad you are comfortable,,2
54930,2017-11-01,16:45:02,bigjondaniel,@JoelBurns @USAirways @DFWAirport @AmericanAir just pointing out the way the city limits were drawn are notable. Tax incentives clearly are not naming rights. Maybe negotiate better?,0.7845,1.0,0.0,0.0,0.0,pointing way city limits drawn notable tax incentives clearly naming rights maybe negotiate better,,4
54932,2017-10-29,18:14:22,bigjondaniel,@AmericanAir Thanks. Love to show the colors and the 2MM,0.7964,1.0,0.0,0.0,0.0,thanks love show colors,,1
55213,2017-11-06,04:05:07,smJulie,I asked @United gatelady 10 Times if she confirmed my seat on @AmericanAir she said yes yes yes. I needed to get home to toddler girl.,0.7964,1.0,0.0,0.0,1.0,asked gatelady times confirmed seat said yes yes yes needed get home toddler girl,,2
55347,2017-11-06,02:04:02,HeyMrDudes,@HiltonNewsroom @HiltonHHonors @AmericanAir  hey any chance of giving each other status ? Like @united and @MarriottRewards,0.7096,1.0,0.0,0.0,1.0,hey chance giving status like,,2
56719,2017-11-06,12:07:29,LeadNowDC,Flying @AmericanAir this morning. Huge distinction between them and @SouthwestAir . SW makes it’s so fun. AA not so much.,0.7609,1.0,0.0,1.0,0.0,flying morning huge distinction sw makes fun american airlines much,,2
57552,2017-11-06,14:46:31,Lomarie07,"@AmericanAir if someone could kindly stop the lady singing at the top of her lungs on this plane... that’d be great. Sincerely, flight 87",0.875,1.0,0.0,0.0,0.0,someone could kindly stop lady singing top lungs plane that would great sincerely flight,,4
57556,2017-11-06,14:41:36,vchecketts,@AmericanAir Off to a good start! Friendly team and what looks like an on-time departure.,0.8356,1.0,0.0,0.0,0.0,good start friendly team looks like ontime departure,,4
57587,2017-11-06,14:22:08,USOofNC,We salute the Carolina Freedom Foundation for honoring our #VietnamVeterans during this morning’s @AmericanAir Freedom Breakfast.,0.9136,1.0,0.0,0.0,0.0,salute carolina freedom foundation honoring #vietnamveterans mornings freedom breakfast,['#vietnamveterans'],3
57607,2017-11-06,14:03:58,jerrymaherwd,@AmericanAir Basic customer service training would be a good start. Just an FYI the in flight crew was excellent!,0.8564,1.0,0.0,0.0,0.0,basic customer service training would good start fyi flight crew excellent,,3
57615,2017-11-06,13:56:00,FVanderbiltdrum,@ToniFPhillips @DeenTheDrummer @stevesmithdrums It was lovely meeting you!! @ToniFPhillips Thank you for your service and good vibrations.️ @AmericanAir,0.8684,1.0,0.0,0.0,0.0,lovely meeting thank service good vibrations️,,3
57629,2017-11-06,13:44:42,jacoboramos,Thanks @AmericanAir 4 not letting me get on the plane even though it was still on gate. Love that #ExecPlatinum treatment. #RudeAttendant,0.7964,1.0,0.0,0.0,0.0,thanks letting get plane even though still gate love #execplatinum treat the momentent #rudeattendant,"['#execplatinum', '#rudeattendant']",1
57640,2017-11-06,13:32:50,AustinIpson,"@AmericanAir @bummyipson Flight crews had changed. I don’t know much about flying, but it seems pretty rough to make the new crew clean up the “spill”.",0.8338,1.0,0.0,0.0,0.0,flight crews changed do not know much flying seems pretty rough make new crew clean spill,,4
57649,2017-11-06,13:25:18,wanderwwonder,After a weekend on the Gulf Coast where I was careful to #leaveonlyfootprints I’m ready to board my @AmericanAir flight in BTR headed for DFW and on to PHX. Amazing girlfriend getaway! #gnomads,0.8016,1.0,0.0,0.0,0.0,weekend gulf coast careful #leaveonlyfootprints i am ready board flight btr headed dfw phx amazing girlfriend getaway #gnomads,"['#leaveonlyfootprints', '#gnomads']",1
57655,2017-11-06,13:17:26,jeanmicheal24,@AmericanAir @SybilStallone Thats soo cumming :) :P ,0.7297,1.0,0.0,0.0,0.0,thats soo cumming,,4
57673,2017-11-06,13:06:06,diamondoodles,"@AmericanAir Unlikely, but thanks AmericanAirBot your AI kindness is like a reassuringly cold hand on the shoulder ",0.9643,1.0,0.0,0.0,0.0,unlikely thanks americanairbot ai kindness like reassuringly cold hand shoulder,,0
57676,2017-11-06,13:05:03,StevenRCole,Thanks to @MoiraQuinn for supporting our #veterans. @CarolinaVeteran @AmericanAir #CLT,0.7003,1.0,0.0,0.0,0.0,thanks supporting #veterans #c,"['#veterans', '#c']",0
57684,2017-11-06,12:57:09,KennySmithCLT,@AmericanAir thank you for your sponsorship of the Freedom Breakfast. Dec Lee addressing the crowd.,0.7717,1.0,0.0,0.0,0.0,thank sponsorship freedom breakfast december lee addressing crowd,,3
57695,2017-11-06,12:43:48,AnnWyattonFOX46,@AmericanAir @CarolinaVeteran Freedom Breakfast underway in #CLT. Thank you to all of our #veterans for their service. @FOX46News,0.7717,1.0,0.0,0.0,0.0,freedom breakfast underway #c thank #veterans service,"['#c', '#veterans']",3
57728,2017-11-06,11:51:10,ojs53,@cnni @CNNMoney May end up as an unintentional brilliant move Ticks many boxes &amp; certain improvement on @AmericanAir route @qatarairways. @BBCNews #strategy,0.836,1.0,0.0,0.0,0.0,may end unintentional brilliant move ticks many boxes and certain improvement route #strategy,['#strategy'],4
57741,2017-11-06,11:37:46,MannyOnTour,Holy cow!! Just went thru security at La Guardia airport terminal B @AmericanAir gates D entrance. All lanes are pre-check today. Because they have a dog sniffing all passengers!! Not sure how I feel about this?,0.7067,1.0,0.0,0.0,0.0,holy cow went thru security la guardia airport terminal gates entrance lanes precheck today dog sniffing passengers sure feel,,4
57747,2017-11-06,11:27:56,margouille,"@AmericanAir My thanks to ur Advantage call centre. Your staff is always so helpful. Unlike with #Qantas, no long wait and great service.",0.8864,1.0,0.0,0.0,0.0,thanks your advantage call centre staff always helpful unlike #qantas long wait great service,['#qantas'],3
57748,2017-11-06,11:27:45,davidfiss,@AmericanAir Hoping for you to shine with Amazing Customer service in an effort to make good on all issues relative to AA 109 LHR to LAX,0.8591,1.0,0.0,0.0,0.0,hoping shine amazing customer service effort make good issues relative american airlines 1 hour lax,,3
57759,2017-11-06,11:00:04,dcmetrobw,@AmericanAir #AmericanAirlines clearly is okay with treating traveling disabled military veterans like animals.,0.7269,1.0,0.0,0.0,0.0,#americanairlines clearly okay treating traveling disabled military veterans like animals,['#americanairlines'],3
57761,2017-11-06,10:54:29,bjmelton62,@SenatorAOrr @AmericanAir Welcome to the real world.  No special treatment.  Deal with life like everyone else does.,0.7184,1.0,0.0,0.0,0.0,welcome real world special treat the momentent deal life like everyone else,,4
57765,2017-11-06,10:45:25,topspinlob77,@AmericanAir The flight home will be more important to have a club.  And the one in Philly looks to be open.  So should be good.  Thx for the reply.,0.7755,1.0,0.0,0.0,0.0,flight home important club one philly looks open good thx reply,,2
57788,2017-11-06,10:05:43,nomedeplume84,"@AmericanAir Flight to NYC was great but food options insufficient, what about customers with allergies like myself? Should improve this.",0.8641,1.0,0.0,0.0,0.0,flight nyc great food options insufficient customers allergies like improve,,4
57790,2017-11-06,10:00:19,DFWAirport,"@84WH_Aviation @AmericanAir @Boeing We sure do love the Boeing 787, William!",0.7777,1.0,0.0,0.0,0.0,sure love boeing william,,1
57791,2017-11-06,09:58:13,DFWAirport,"@84WH_Aviation @AmericanAir @Boeing Another awesome shot right here, William! Thanks for sharing.",0.8777,1.0,0.0,0.0,0.0,another awesome shot right william thanks sharing,,1
57801,2017-11-06,09:23:47,HeathrowAirport,"@DeniseFishburne @AmericanAir We're happy to hear it, Denise! Thanks for taking the time to tweet some positive feedback. ",0.8883,1.0,0.0,0.0,0.0,happy hear denise thanks taking time tweet positive feedback,,1
57804,2017-11-06,09:17:26,DeniseFishburne,@HeathrowAirport @AmericanAir Have always loved your airport!  Great job!,0.8619,1.0,0.0,0.0,0.0,always loved airport great job,,4
57806,2017-11-06,09:14:31,ndscus78,"Hey @AmericanAir , thanks for cancelling my flight an hour before take off. Appreciate the heads up! Will be on standby until 2pm now. THX!",0.8233,1.0,0.0,0.0,0.0,hey thanks cancelling flight hour take appreciate heads standby thx,,0
57807,2017-11-06,09:14:02,HeathrowAirport,@DeniseFishburne @AmericanAir Enjoy Denise! Looks amazing.,0.807,1.0,0.0,0.0,0.0,enjoy denise looks amazing,,1
57817,2017-11-06,08:36:40,winterstein13,@AmericanAir Yeah their help typically is “oh yeah I can get you those tickets for $1000 more” bait &amp; switch?,0.7269,1.0,0.0,0.0,0.0,yeah help typically oh yeah get tickets bait and switch,,0
57821,2017-11-06,08:17:52,JulieMendelsohn,@NaveedAJamali @AmericanAir @AlaskaAir should fly that route with the neat @VirginAmerica ️ they got in the merger. Bet you’d get way better service !!,0.7568,1.0,0.0,0.0,0.0,fly route neat got merger bet you would get way better service,,3
57828,2017-11-06,07:45:42,courtyb73,Feels great to be back in Ohio air!Thanks for treating me wonderful for my first ever plane ride @AmericanAir #ohio #ohiostate #home #magic,0.8439,1.0,0.0,0.0,0.0,feels great back ohio airthanks treating wonderful first ever plane ride #ohio #ohiostate #home #magic,"['#ohio', '#ohiostate', '#home', '#magic']",4
57848,2017-11-06,07:01:37,lauraallover,@AmericanAir Got on last flight but they double booked a seat and kicked a guy off the flight. Great job tonight AA.,0.7684,1.0,0.0,0.0,0.0,got last flight double booked seat kicked guy flight great job tonight american airlines,,4
57858,2017-11-06,06:41:33,DavidBPanitch,@AmericanAir Let me know how you want to restore my confidence and loyalty to AA.,0.8519,1.0,0.0,0.0,0.0,let know want restore confidence loyay american airlines,,0
57860,2017-11-06,06:36:20,Jen9779,@MW55 @AmericanAir Why is it you always do these Q&amp;As when I'm at work?  Hope you had a safe flight! ,0.7263,1.0,0.0,0.0,0.0,always qandas i am work hope safe flight,,2
57861,2017-11-06,06:33:22,mdozeman,@wordsbywilson @AlaskaAir @wwilson881 @AmericanAir Yay! Not all heroes wear capes..great seats. Jelly.,0.7901,1.0,0.0,0.0,0.0,yay heroes wear capesgreat seats jelly,,4
57869,2017-11-06,06:21:38,nova_safo,"@AmericanAir Thanks for the note, your crew was great. I do wish you had a few extra pilots - especially at major hubs, to protect against weather issues",0.9062,1.0,0.0,0.0,0.0,thanks note crew great wish extra pilots especially major hubs protect weather issues,,4
57885,2017-11-06,05:56:56,oullier,@AmericanAir Sure. That’s the least you can do don’t you think? And thanks for being so mindful of our diet with your uber generous $12 food.,0.8313,1.0,0.0,0.0,0.0,sure thats least do not think thanks mindful diet uber generous food,,4
57898,2017-11-06,05:39:03,WeHoRobert,@AmericanAir Yes you will. And your crew is always really friendly!,0.7569,1.0,0.0,0.0,0.0,yes crew always really friendly,,4
57900,2017-11-06,05:36:18,mgcopping,@AmericanAir thx for the #5star service on flight #AA1596 #DENtoLAX Amazing Crew! #travel #sunday #AmericanAirlines,0.7644,1.0,0.0,0.0,0.0,thx #5star service flight #aa1596entolax amazing crew #travel #sunday #americanairlines,"['#5star', '#aa1596entolax', '#travel', '#sunday', '#americanairlines']",3
57901,2017-11-06,05:35:17,opvets81,@AmericanAir what number can I call to discuss flight #563 mco to phx? the crew was amazing! I had a great flight !,0.8684,1.0,0.0,0.0,0.0,number call discuss flight #563 mco phx crew amazing great flight,['#563'],4
57924,2017-11-06,04:56:35,Diahn04,"@AmericanAir Thank you!  In a little package, flat soft waffle treat!  He is in love!",0.8827,1.0,0.0,0.0,0.0,thank little package flat soft waffle treat love,,1
57951,2017-11-06,04:25:12,jhmazur,@AmericanAir They were pretty affable on our 6-hr ORD-DCA flight 2499. Would have been nice if there had been food on board. All food shut at DCA,0.7184,1.0,0.0,0.0,0.0,pretty affable orddca flight would nice food board food shut dca,,4
57966,2017-11-06,04:05:14,harpern85,@americanairways And Wendy on flight 723 phl-sfo tonight was amazing. Perfect service. @AmericanAir,0.8176,1.0,0.0,0.0,0.0,wendy flight phlsfo tonight amazing perfect service,,3
57977,2017-11-06,03:58:38,DUHHHlayknee,"@AmericanAir I booked her hotel from Boston, MA, where I returned safe and sound tonight bc I flew an airline that actually treats customers w respect.",0.7184,1.0,0.0,0.0,0.0,booked hotel boston returned safe sound tonight bc flew airline actually treats customers respect,,2
57992,2017-11-06,03:48:49,Civil_Insanity,"@AmericanAir You somehow managed to get my luggage on an flight without me, though. So that's pretty awesome too.",0.8335,1.0,0.0,0.0,0.0,somehow managed get luggage flight without though thats pretty awesome,,4
58030,2017-11-06,03:21:22,JiagengLi,"Thanks @AmericanAir for the ride home and the flight school, has been an awesome weekend!",0.807,1.0,0.0,0.0,0.0,thanks ride home flight school awesome weekend,,2
58042,2017-11-06,03:04:45,jdanton,"@SQLDiplomat @AmericanAir Wow, really? That’s good luck. Where are you stuck?",0.8625,1.0,0.0,0.0,0.0,wow really thats good luck stuck,,1
58053,2017-11-06,02:56:57,theipodteacher,And...I’m back in Ohio! Thanks @AmericanAir for 2 good flights today. Smoothest landings I’ve experienced.,0.7263,1.0,0.0,0.0,0.0,andim back ohio thanks good flights today smoothest landings i have experienced,,3
58054,2017-11-06,02:56:53,MandyMoora5l0,@AmericanAir @AmericanAir rebooking was a SNAP! Brittany at the 800 number was awesome! Standing in line for 2 HOURS for bags and hotel vouchers NOT OK!,0.8485,1.0,0.0,0.0,0.0,rebooking snap brittany number awesome standing line hours bags hotel vouchers ok,,0
58093,2017-11-06,02:15:31,123conandres,Thx @AmericanAir #inflight mag for great article abt up &amp; coming women #Mariachis in #Texas! 1/2,0.784,1.0,0.0,0.0,0.0,thx #inflight mag great article abt and coming women #mariachis #texas,"['#inflight', '#mariachis', '#texas']",2
