,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
55170,2017-11-06,04:52:31,ryanlowe34,Tried to check in at Fort Lauderdale (since I guess I'm too poor to check in online) and thr whole terminal was closed. I hate @united,-0.7783,0.0,0.0,0.0,1.0,tried check fort lauderdale since guess i am poor check online thr whole terminal closed hate,,2
55171,2017-11-06,04:52:05,jnmcfamily,@united worst flight scheduling experience ever.  Online errors &amp; 3 calls 2 get ticketed &amp; correct seat assignments.  Very poor service!!!!!,-0.9014,0.0,0.0,0.0,1.0,worst flight scheduling experience ever online errors and calls get ticketed and correct seat assignments poor service,,3
55173,2017-11-06,04:48:13,Alvy628,@victorav86 @united Ooooh she is not happy!,-0.509,0.0,0.0,0.0,1.0,ooooh happy,,3
55177,2017-11-06,04:32:40,taliabenamy,"@JillSantopolo @united Lies about bag fees and carry-on allowances, lies about seat assignments. They are just the worst.",-0.8658,0.0,0.0,0.0,1.0,lies bag fees carry on allowances lies seat assignments worst,,2
55178,2017-11-06,04:32:15,AllTheSexRadio,@united airlines... Get your shit together! And know that we'll be talking about you on our radio show. #Shitty #Heartless #Assholes,-0.5983,0.0,0.0,0.0,1.0,airlines get shit together know well talking radio show #shitty #heartless #assholes,"['#shitty', '#heartless', '#assholes']",1
55181,2017-11-06,04:28:27,Suziecue64,@united I couldn’t make this crap up if I tried. Get tour shit together!!!,-0.8164,0.0,0.0,0.0,1.0,could not make crap tried get tour shit together,,1
55193,2017-11-06,04:18:59,SheaQuraishi,@united just spent entire flight (united 1789) trying to get WiFi. No announcement it wasn’t working. Missed PhD deadline. #CustomerService,-0.5267,0.0,0.0,0.0,1.0,spent entire flight united trying get wifi announcement was not working missed phd deadline #customerservice,['#customerservice'],2
55196,2017-11-06,04:16:05,PhreestylePhil,"@shivudube @united Could be worse, they might have over booked and drag you off the plane",-0.6124,0.0,0.0,0.0,1.0,could worse might booked drag plane,,4
55197,2017-11-06,04:15:20,smJulie,Flight to #Seattle is not going to be delayed. No way. No way! Need to rebook to Mon. Wants me to wait for 3 pm. connecting flight. @united,-0.68,0.0,0.0,0.0,1.0,flight #seattle going delayed way way need rebook mon wants wait pm connecting flight,['#seattle'],0
55198,2017-11-06,04:13:45,SenorHamlin,.@united this is total BS in Nashville. Shame on you.,-0.4767,0.0,0.0,0.0,1.0,united total bs nashville shame,,2
55199,2017-11-06,04:12:56,_krishnadube,@shivudube @united Feels bad,-0.5423,0.0,0.0,0.0,1.0,feels bad,,4
55203,2017-11-06,04:10:54,therealsaumil,"@united Delay climbing up to 4 hours and no updates, lip service apologies and no ownership of any responsibility. Anyway it's all on deaf ears.",-0.6908,0.0,0.0,0.0,1.0,delay climbing hours updates lip service apologies ownership responsibility anyway deaf ears,,0
55204,2017-11-06,04:10:49,fondle_inferno,Seriously @United- this is ridiculous,-0.4939,0.0,0.0,0.0,1.0,seriously ridiculous,,0
55205,2017-11-06,04:09:20,shivudube,MY FLIGHT TO OTTAWA HAS BEEN DELAYED FOUR HOURS WE'VE BEEN SITTING ON THE RUNWAY FOR AN HOUR DO SOMETHING YALL ARE USELESS @united,-0.7324,0.0,0.0,0.0,1.0,flight ottawa delayed four hours weve sitting runway hour something you all useless,,0
55209,2017-11-06,04:06:28,therealsaumil,".@united shame on you for total tardiness of flt 4773 from ORD to YOW. plane late, then no crew, now 1 hr maintenance after boarding. ,,!,,",-0.68,0.0,0.0,0.0,1.0,united shame total tardiness f ord yow plane late crew hr maintenance boarding,,0
55210,2017-11-06,04:06:21,smJulie,I couldn’t wait for @united voucher. It is supposed to be emailed (still no email). I ran to @AmericanAir gate. #asthma attack.,-0.6486,1.0,0.0,0.0,1.0,could not wait voucher supposed emailed still email ran gate #asthma attack,['#asthma'],2
55211,2017-11-06,04:06:09,PFregede,@JamieErdahl @united It's a shame you weren't allowed to do a game in your new hometown!,-0.5255,0.0,0.0,0.0,1.0,shame were not allowed game new hometown,,2
55226,2017-11-06,03:52:30,laurenskahn,No doubt @united will shrink seats in coach again.,-0.5719,0.0,0.0,0.0,1.0,doubt shrink seats coach,,2
55231,2017-11-06,03:45:23,Miss_bk,#UnitedAirline punishes customers for NOT having carry on. Hateful. Rude. Greedy. Economy means trash to you? @united,-0.891,0.0,0.0,0.0,1.0,#unitedairline punishes customers carry hateful rude greedy economy means trash,['#unitedairline'],2
55236,2017-11-06,03:41:09,BerryBucks8,@united Flight cancelled. Disaster. Very disappointed @United,-0.8588,0.0,0.0,0.0,1.0,flight cancelled disaster disappointed,,2
55239,2017-11-06,03:34:28,kk_88_,"@fizzer18 ur predictions 0-2 If baka (matic replac) had fin it would be 3-0, bestiee crying in the grave looking @united play long balls to fellani",-0.5106,0.0,0.0,0.0,1.0,your predictions baka matic replac fin would bestiee crying grave looking play long balls fellani,,0
55250,2017-11-06,03:17:17,ronakpatel619,@united The worst ever flight in the world... Most disrespectful and careless for customer satisfaction. #neverflywithunited,-0.6077,0.0,0.0,0.0,1.0,worst ever flight world disrespectful careless customer satisfaction #neverflywithunited,['#neverflywithunited'],3
55252,2017-11-06,03:16:19,BerryBucks8,"Terrible service today @united. Cancelled flight, rebooked, delayed for 4 hours and now looking like this flight will cancel too.",-0.6705,0.0,0.0,0.0,1.0,terrible service today cancelled flight rebooked delayed hours looking like flight cancel,,0
55256,2017-11-06,03:11:47,KarisaBruin,@JasonZumwalt @united Unbelievably bad customer “service”.,-0.5849,0.0,0.0,0.0,1.0,unbelievably bad customer service,,3
55257,2017-11-06,03:11:40,SFellows01,@united So how are you planning to makeup for this ridiculous delay?  I'm sorry is inadequate,-0.8006,0.0,0.0,0.0,1.0,planning makeup ridiculous delay i am sorry inadequate,,0
55268,2017-11-06,02:59:48,The_Swizzle,"@united Last month, a @united flight was late because a flight attendant was MISSING. The little things (or big things) pile up. You guys suck.",-0.7034,0.0,0.0,0.0,1.0,last month flight late flight attendant missing little things big things pile guys suck,,4
55271,2017-11-06,02:57:50,tylrrss,"@united airlines, your flight 'reimbursement' is a cruel joke.&amp; i'm over you.",-0.5859,0.0,0.0,0.0,1.0,airlines flight reimbursement cruel jokeand i am,,1
55272,2017-11-06,02:57:44,subtle_smoker,@FlyFrontier Didn't realize two pounds between my check &amp; carry on made such a difference in weight distribution. Almost as bad as @united,-0.4976,0.0,0.0,0.0,1.0,did not realize two pounds check and carry made difference weight distribution almost bad,,4
55274,2017-11-06,02:56:38,MommaShaySays,@United I get that delays happen but when u land late @EWRairport &amp;you taxi forever and the jetway driver is late that's quite frustrating!,-0.6789,0.0,0.0,0.0,1.0,get delays happen land late andyou taxi forever jetway driver late thats quite frustrating,,1
55279,2017-11-06,02:52:32,daver,@henshaw @Pubcon @united I made it!!! Back to ORD... no Vegas until tomorrow ,-0.4724,0.0,0.0,0.0,1.0,made back ord vegas tomorrow,,2
55282,2017-11-06,02:49:45,periodsforpols,@united Worst customer service all 40 of us have ever experienced.,-0.6249,0.0,0.0,0.0,1.0,worst customer service us ever experienced,,3
55284,2017-11-06,02:48:54,jaynice85,@kimberhaven Sorry that had to happen to you. That really sucks like really @united get ya shit together. That’s not how you treat someone.,-0.7329,0.0,0.0,0.0,1.0,sorry happen really sucks like really get ya shit together thats treat someone,,1
55288,2017-11-06,02:46:30,SFellows01,@united Flight 147 IAD to BDL.  We finally arrived at BDL at 820.  Unacceptable.,-0.4588,0.0,0.0,0.0,1.0,flight iad bdl finally arrived bdl unacceptable,,0
55290,2017-11-06,02:45:53,PhilMQuinn,Lololol @united you're drunk off your ass right now,-0.7096,0.0,0.0,0.0,1.0,lololol you are drunk ass right,,4
55294,2017-11-06,02:39:34,andreaac29,.@united not happy that flight UA6258 closed gate early and made no final boarding announcement. Not happy with my accommodations,-0.8018,0.0,0.0,0.0,1.0,united happy flight ua6258 closed gate early made final boarding announcement happy accommodations,,2
55295,2017-11-06,02:39:24,DSG15,@united no bags from 1568 @DFW ?? It’s been 45 min???,-0.4871,0.0,0.0,0.0,1.0,bags min,,0
55306,2017-11-06,02:35:11,summittomar,.@united you simply suck ,-0.4404,0.0,0.0,0.0,1.0,united simply suck,,4
55311,2017-11-06,02:30:25,Suziecue64,"@united every other airline is boarding, taking off, and landing but you!  This is ridiculous",-0.5487,0.0,0.0,0.0,1.0,every airline boarding taking landing ridiculous,,4
55320,2017-11-06,02:27:15,whatthewhattttt,@united we are stranded on the tarmac in EWR and no one seems to care.. stellar customer service fail... i DM'd and no response at all,-0.5267,0.0,0.0,0.0,1.0,stranded tarmac ewr one seems care stellar customer service fail dmd response,,3
55324,2017-11-06,02:25:29,TIRadioshow,"@TsRavenRoxx @united @kimberhaven No the flight was cancelled, but they didn’t want to give her a hotel voucher because she is trans! No @united for us EVER!!!",-0.6826,0.0,0.0,0.0,1.0,flight cancelled did not want give hotel voucher trans us ever,,2
55330,2017-11-06,02:19:44,Dance11Rudy,Just want everyone to know @united SUCKS the most ass. Never flying this airline again. All about @AmericanAir they know what’s up!,-0.7916,1.0,0.0,0.0,1.0,want everyone know sucks ass never flying airline know what is,,4
55331,2017-11-06,02:18:53,TLEHOTSKY,"@united flight 443, what a bungled mess going on 3hours delayed know bringing us back to terminal, what horrible customer server",-0.7845,0.0,0.0,0.0,1.0,flight bungled mess going delayed know bringing us back terminal horrible customer server,,0
55332,2017-11-06,02:17:53,SenorHamlin,.@united still here. What the hell is going on?,-0.6808,0.0,0.0,0.0,1.0,united still hell going,,1
55334,2017-11-06,02:16:37,nadiawuzhere,"@united Hi EB, we boarded but I'm concerned about missing our connection. Can you tell UA5721 ORD to MSN to wait for a couple of us a few minutes?",-0.4215,0.0,0.0,0.0,1.0,hi eb boarded i am concerned missing connection tell ua5721 ord msn wait couple us minutes,,0
55335,2017-11-06,02:16:30,silentcitizen,@united is the worst airline! Flight canceled and they provide the worst customer service.,-0.8588,0.0,0.0,0.0,1.0,worst airline flight canceled provide worst customer service,,3
55339,2017-11-06,02:07:54,periodsforpols,@united I understand that.  I don’t understand canceling flights due to weather and then only having one person to assist. Very frustrating.,-0.4927,0.0,0.0,0.0,1.0,understand do not understand canceling flights due weather one person assist frustrating,,1
55340,2017-11-06,02:07:47,phil267503,@TIRadioshow @kimberhaven @HustletheHavoc @united That's shocking! @united should be ashamed of their actions!,-0.7494,0.0,0.0,0.0,1.0,thats shocking ashamed actions,,1
55346,2017-11-06,02:04:02,rossofinertia,@united a woman named Binky and a guy named Sameer Malik from your international customer support team just showed me 14 different ways to say no to simple questions. Impressive... and extremely disappointing.,-0.4576,0.0,0.0,0.0,1.0,woman named binky guy named sameer malik international customer support team showed different ways say simple questions impressive extremely disappointing,,3
55352,2017-11-06,02:02:10,KennethMJung,"Another weekend, another horrible travel experience with @United. Never doing this again.",-0.5423,0.0,0.0,0.0,1.0,another weekend another horrible travel experience never,,2
55353,2017-11-06,02:01:56,Suziecue64,@united and Newark Airport are THE worst. Haven’t flown once in 3 years without being massively delayed or cancelled. #theysuck,-0.6634,0.0,0.0,0.0,1.0,newark airport worst have not flown years without massively delayed cancelled #theysuck,['#theysuck'],0
55371,2017-11-06,01:54:42,JulieRocketxxx,@united should be ashamed of themselves for their treatment on @kimberhaven,-0.4767,0.0,0.0,0.0,1.0,ashamed treat the momentent,,1
55381,2017-11-06,01:44:57,Billiam7,"@United from airport door to gate I didn't encounter a single helpful person, missed flight by 12 minutes before it was supposed to leave ",-0.5764,0.0,0.0,0.0,1.0,airport door gate did not encounter single helpful person missed flight minutes supposed leave,,2
55383,2017-11-06,01:42:07,PrettyWilder,In the words of my brother: FUCK @united,-0.6408,0.0,0.0,0.0,1.0,words brother fuck,,4
55386,2017-11-06,01:34:39,TheRubPR,"Bottom line, @united doesn't care. If our industry stopped using them, they'd feel the pain. They need to make things right w/@kimberhaven!",-0.7975,0.0,0.0,0.0,1.0,bottom line does not care industry stopped using they would feel pain need make things right wkimberhaven,,2
55388,2017-11-06,01:32:41,JagsFanBrian,@united (I knew they were lying about paperwork taking an hour),-0.5267,0.0,0.0,0.0,1.0,knew lying paperwork taking hour,,0
55391,2017-11-06,01:31:19,SFellows01,@united Sorry doesn't make up for a 2 hour delay.   This is ridiculous,-0.6249,0.0,0.0,0.0,1.0,sorry does not make hour delay ridiculous,,0
55399,2017-11-06,01:27:50,chris_germano,"@united If I wanted to sit with my gf, I was forced to pre-purchase Economy Plus seats for the flight. Not an issue with @SouthwestAir. Never again.",-0.4588,0.0,0.0,1.0,1.0,wanted sit gf forced prepurchase economy plus seats flight issue never,,2
55405,2017-11-06,01:26:01,ItszJESUSorHeII,@united @j_herzzy I was a backslider saved by Jesus! Turn from your sins! Turn to Jesus! Hell is real! Receive the Holy Spirit!,-0.7405,0.0,0.0,0.0,1.0,backslider saved jesus turn sins turn jesus hell real receive holy spirit,,1
55410,2017-11-06,01:24:16,j_herzzy,@united If you were sorry you wouldn't have shafted everybody out of hotel and food accommodations when the delay was a mechanical failure,-0.7096,0.0,0.0,0.0,1.0,sorry would not shafted everybody hotel food accommodations delay mechanical failure,,0
55420,2017-11-06,01:19:33,periodsforpols,@united Have had one person to assist this whole time.  People starving.  Considering who is heaviest in case cannibalism ensues.,-0.4215,0.0,0.0,0.0,1.0,one person assist whole time people starving considering heaviest case cannibalism ensues,,1
55422,2017-11-06,01:18:35,imacsweb,@united ^KF to #SMF for some #clienttime and would have missed my @connection. The #custserv and earlier flight worked!!,-0.4184,0.0,0.0,0.0,1.0,kf #smf #clienttime would missed #custserv earlier flight worked,"['#smf', '#clienttime', '#custserv']",0
55426,2017-11-06,01:16:14,edtechken,"@united can you all hold the 830 PM DEN-SFO flight for a few extra minutes for those of us arriving late (not your fault, btw) from IAD?",-0.4019,0.0,0.0,0.0,1.0,hold pm densfo flight extra minutes us arriving late fau by the way iad,,2
55430,2017-11-06,01:13:06,SenorHamlin,.@united ok. Let’s go public. The delay in Nashville is unacceptable.  Fix this. Refueling? 3+ hours?? No!!,-0.7524,0.0,0.0,0.0,1.0,united ok let us go public delay nashville unacceptable fix refueling hours,,0
55433,2017-11-06,01:11:04,Bowlymania,@united waiting on tarmac now an hour for a reroute on UA 1630. Unbelievably bad service - no updates. Just prisoners on the plane.,-0.861,0.0,0.0,0.0,1.0,waiting tarmac hour reroute ua unbelievably bad service updates prisoners plane,,4
55438,2017-11-06,01:05:49,clynnmayer,Our @united flight to #lnk was cancelled so we're driving home overnight. O'Hare strikes again. ,-0.5423,0.0,0.0,0.0,1.0,flight #lnk cancelled driving home overnight ohare strikes,['#lnk'],2
55443,2017-11-06,01:02:18,SenorHamlin,@united hey! How goes it? Just got diverted to Nashville en route to Chicago. We are waiting 3+ hrs to refuel. Unacceptable.,-0.5093,0.0,0.0,0.0,1.0,hey goes got diverted nashville en route chicago waiting hours refuel unacceptable,,0
55446,2017-11-06,00:59:09,itsmeejanet,@united I think I lost my glasses on one of your flights this past weekend. What’s the quickest way to find them?!?,-0.4501,0.0,0.0,0.0,1.0,think lost glasses one flights past weekend what is quickest way find,,2
55447,2017-11-06,00:58:43,Boobzillaxxx,@News12NJ you guys want a story???? @united likes to abuse transgender people. @kimberhaven,-0.4696,0.0,0.0,0.0,1.0,guys want story likes abuse transgender people,,1
55458,2017-11-06,00:52:36,georgeragsdale,"@CBSNews break during @60Minutes, Last @united 747 flight, @sprint sprint @TMobile merger dead. Why No mention of Texas Church Shooting?",-0.7579,0.0,0.0,0.0,1.0,break last flight sprint merger dead mention texas church shooting,,4
55461,2017-11-06,00:52:04,j_herzzy,.@united has the WORST customer service I've ever seen. But that shouldn't surprise anyone since they mug elderly doctors,-0.7682,0.0,0.0,0.0,1.0,united worst customer service i have ever seen shouldnt surprise anyone since mug elderly doctors,,3
55467,2017-11-06,00:50:20,sarayasin,"@united Just landed — UA792. Glad to finally be here, but unfortunately with a throbbing, miserable headache.",-0.7506,0.0,0.0,0.0,1.0,landed ua792 glad finally unfortunately throbbing miserable headache,,0
55473,2017-11-06,00:45:04,JeremyLukens,Traveling to Indianapolis today. My @United flight was delayed 45 minutes and missed my connection in Dulles. (1),-0.4767,0.0,0.0,0.0,1.0,traveling indianapolis today flight delayed minutes missed connection dulles,,0
55476,2017-11-06,00:42:17,Boobzillaxxx,We should all reconsider ever flying @united. You can't treat people like that @ expect customers to come back. #boycottunited @kimberhaven,-0.5216,0.0,0.0,0.0,1.0,reconsider ever flying can not treat people like expect customers come back #boycottunited,['#boycottunited'],1
55480,2017-11-06,00:39:12,dylan_bledsoe,When @united manages to ruin your New Years Eve with one single email.  Shouldn’t have strayed away from @delta - won’t make mistake again.,-0.7351,0.0,1.0,0.0,1.0,manages ruin new years eve one single email shouldnt strayed away will not make mistake,,2
55482,2017-11-06,00:38:09,awstar11,@guypbenson @united Delays and problems will always happen with air-travel. How they handle them makes all the difference.,-0.4019,0.0,0.0,0.0,1.0,delays problems always happen airtravel handle makes difference,,2
55485,2017-11-06,00:36:18,lexis_steel,@united really needs to get their shit together treating @kimberhaven poorly because of being trans treat your customers right!!!! ,-0.471,0.0,0.0,0.0,1.0,really needs get shit together treating poorly trans treat customers right,,1
55489,2017-11-06,00:32:06,quaintelf,@united - at #Newark #c137 and the #smoke alarm goes off every few minutes for no reason. #noise decibels #insane,-0.5574,0.0,0.0,0.0,1.0,#newark #c137 #smoke alarm goes every minutes reason #noise decibels #insane,"['#newark', '#c137', '#smoke', '#noise', '#insane']",0
55490,2017-11-06,00:30:56,j_herzzy,@united Bullshit american gave me a meal and hotel no questions asked no payment up front,-0.802,0.0,0.0,0.0,1.0,bullshit american gave meal hotel questions asked payment front,,2
55494,2017-11-06,00:28:25,Boobzillaxxx,@kimberhaven Luggage @ she has medicine in there that she needs @kimberhaven. @united this is very disgusting behavior from a company. Bad service.,-0.8016,0.0,0.0,0.0,1.0,luggage medicine needs disgusting behavior company bad service,,4
55495,2017-11-06,00:28:08,Torres_Jon,@united #UA5551 is just unacceptable.,-0.4588,0.0,0.0,0.0,1.0,#ua5551 unacceptable,['#ua5551'],0
55501,2017-11-06,00:24:29,TheRubPR,@United How shameful you are to mistreat #trans ppl at the #EWR airport. @kimberhaven is being abused &amp; stranded!,-0.7777,0.0,0.0,0.0,1.0,shameful mistreat #trans ppl #ewr airport abused and stranded,"['#trans', '#ewr']",0
55505,2017-11-06,00:22:23,j_herzzy,@united You guys are a joke. Flight canceled due to a mechanical failure and no accommodations because you're lying and saying weather,-0.7717,0.0,0.0,0.0,1.0,guys joke flight canceled due mechanical failure accommodations you are lying saying weather,,1
55506,2017-11-06,00:22:08,sydwitchy,I will NEVER fly with @united again!! First my flight there got cancelled so they put me on another and then cancelled my flight back home,-0.555,0.0,0.0,0.0,1.0,never fly first flight got cancelled put another cancelled flight back home,,2
55507,2017-11-06,00:21:26,Boobzillaxxx,@united So unprofessional your company is. First u publicly drag a man off your plane. Now u guys r treating ts people shameful @kimberhaven,-0.8268,0.0,0.0,0.0,1.0,unprofessional company first publicly drag man plane guys treating ts people shameful,,4
55514,2017-11-06,00:16:22,Yeager_Steve,@united And now struggling to rebook everyone. Poor communication @united,-0.7096,0.0,0.0,0.0,1.0,struggling rebook everyone poor communication,,1
55517,2017-11-06,00:13:16,shivudube,@united My flight to Ottawa from Chicaco has been delayed over two hours!! Can I get some food vouchers I'm very hungry and fed up!!!,-0.471,0.0,0.0,0.0,1.0,flight ottawa chicaco delayed two hours get food vouchers i am hungry fed,,0
55518,2017-11-06,00:13:05,RealDannyMorris,"@united Promises payment of $1,500 if delayed luggage not found within 3 days...doesn't honor promise...in fact, ignores customer's letters!",-0.5139,0.0,0.0,0.0,1.0,promises payment delayed luggage found within daysdoesnt honor promisein fact ignores customers letters,,0
55526,2017-11-06,00:01:11,EthanA41122489,"Have had a horrible time with @united today. Flight cancelled, been waiting for four hours for my bag. Still no bag. I just want to leave.",-0.765,0.0,0.0,0.0,1.0,horrible time today flight cancelled waiting four hours bag still bag want leave,,2
55527,2017-11-06,00:00:49,UpInTheAirUK,"@united: visiting the ORD Polaris Lounge for the first time, very poor given the much ballyhooed redesign",-0.5256,0.0,0.0,0.0,1.0,visiting ord polaris lounge first time poor given much ballyhooed redesign,,1
55537,2017-11-05,23:53:44,EBippy,"@united a cancelled flight, but you offered ABSOLUTELY NO REIMBURSEMENT FOR THE HORRENDOUS SITUATION you put me in.",-0.9353,0.0,0.0,0.0,1.0,cancelled flight offered absolutely reimbursement horrendous situation put,,2
55538,2017-11-05,23:52:58,EBippy,"Ohhhhh boy @united , you have angered the wrong woman. Not only did every customer service rep lack the compassion required to deal with",-0.6908,0.0,0.0,0.0,1.0,ohhhhh boy angered wrong woman every customer service representative lack compassion required deal,,3
55546,2017-11-05,23:46:35,mikeramirez28,@united And utter disrespect that was seen and witnessed by your shit hole employees is completely and utterly unacceptable. I will never be,-0.8737,0.0,0.0,0.0,1.0,utter disrespect seen witnessed shit hole employees completely utterly unacceptable never,,1
55547,2017-11-05,23:45:55,mikeramirez28,@united Insult to injury the gate agent proceeded to say there is absolutely no way I want to help you get home on an earlier flight. The compete,-0.6519,0.0,0.0,0.0,1.0,insu injury gate agent proceeded say absolutely way want help get home earlier flight compete,,2
55548,2017-11-05,23:45:09,mikeramirez28,@united A company thinks it's totally ok to disrespect passengers who are confused and a bit unaware of what's going on in this situation. To add,-0.5677,0.0,0.0,0.0,1.0,company thinks totally ok disrespect passengers confused bit unaware what is going situation add,,2
55549,2017-11-05,23:44:34,mikeramirez28,@united Your gate agent then proceeded to call her stupid because she didn't know what kind of standby she is. Apparently your shit hole of,-0.7906,0.0,0.0,0.0,1.0,gate agent proceeded call stupid did not know kind standby apparently shit hole,,1
55551,2017-11-05,23:42:22,mikeramirez28,"@united I will send all details via DM but I need to put your shitty company on blast for everyone to see first, your gate agent in LAX on flight",-0.7096,0.0,0.0,0.0,1.0,send details direct message need put shitty company blast everyone see first gate agent lax flight,,2
55553,2017-11-05,23:37:38,NicoleGiuliani,SHAME ON @united FOR SKY HIGH PRICES FOR THOSE TRYING TO LEAVE PR to see family for the holidays...$2000...haven’t they been through enough,-0.6971,0.0,0.0,0.0,1.0,shame sky high prices trying leave pr see family holidays2000havent enough,,2
55555,2017-11-05,23:36:20,DerekReedWest,@united flight is taking off w empty em row  &amp; the crew wont let able bodies fill the  w/o  am i the only one who thinks this is dumb??,-0.6662,0.0,0.0,0.0,1.0,flight taking empty em row and crew will not let able bodies fill wo one thinks dumb,,0
55559,2017-11-05,23:31:57,VirtualReali,@united: the worst airline. how about telling me the flight is delayed? UA1758 @EWRairport #NoCustomerService #AlwaysDelayed #NeverOnTime,-0.7184,0.0,0.0,0.0,1.0,worst airline telling flight delayed ua1758 #nocustomerservice #alwaysdelayed #neverontime,"['#nocustomerservice', '#alwaysdelayed', '#neverontime']",4
55567,2017-11-05,23:23:27,modestannedi,"@united Due to cancelled @united flight, 9th Oct the 2nd time at @EWRairport, i took a van to ithaca and lost my phone in the process.",-0.5106,0.0,0.0,0.0,1.0,due cancelled flight october time took van ithaca lost phone process,,1
55568,2017-11-05,23:21:02,modestannedi,@united The Customer service agent at Ithaca has even refused to rebook my next flight.  No meal or hotel voucher. Terrible!,-0.7777,0.0,0.0,0.0,1.0,customer service agent ithaca even refused rebook next flight meal hotel voucher terrible,,3
55573,2017-11-05,23:17:28,jamgoins,Just standing in line to check my bag in SJC with @united. No one is even at the counter. Line out the door. Ridiculous.,-0.5719,0.0,0.0,0.0,1.0,standing line check bag sjc one even counter line door ridiculous,,2
55581,2017-11-05,23:10:30,modestannedi,@united airlines sucks!!! This is the 3rd time I'm missing a connecting flight due to their delays.its 6pm &amp;11.40am flight has not boarded,-0.6784,0.0,0.0,0.0,1.0,airlines sucks time i am missing connecting flight due delaysits and1140am flight boarded,,1
55583,2017-11-05,23:06:49,mbkratter,.@united is no longer flying the 747???,-0.4098,0.0,0.0,0.0,1.0,united longer flying,,4
55595,2017-11-05,22:54:05,Yeager_Steve,"@united And then lying about flight status with est. departure times in the past. Come on @united, you couldn’t just swap planes @ ORD? #cxfail",-0.5267,0.0,0.0,0.0,1.0,lying flight status est departure times past come could not swap planes ord #cxfail,['#cxfail'],1
58334,2017-11-07,03:13:44,TheHomieRyno,"@united sat the gate for two hours, and finally told the plane is going out of service, have to deplane- this is unacceptable",-0.4588,0.0,0.0,0.0,1.0,sat gate two hours finally told plane going service deplane unacceptable,,0
58336,2017-11-07,03:10:01,cmguzman1,@united I made it at 12:15am (ETA was 9:30pm). Any extra efforts to accommodate our unfortunate delay would have been appreciated (and no WiFi).,-0.4939,0.0,0.0,0.0,1.0,made eta extra efforts accommodate unfortunate delay would appreciated wifi,,0
58340,2017-11-07,03:07:21,63ClarkS,baggage claim in @united terminal @iah may be poorest run operation in airline industry.,-0.5423,0.0,0.0,0.0,1.0,baggage claim terminal may poorest run operation airline industry,,4
58341,2017-11-07,03:05:16,GarretJonesUNC,"@united @united Your ""machine isnt working"" so actually I get no drink. And no headphones. Sitting in silence wishing I picked another airline.",-0.4638,0.0,0.0,0.0,1.0,machine is not working actually get drink headphones sitting silence wishing picked another airline,,4
58343,2017-11-07,03:04:40,jcbama85,@AirlineFlyer @united What did you do to make them mad? That looks dreadful.,-0.7269,0.0,0.0,0.0,1.0,make mad looks dreadful,,2
58346,2017-11-07,03:02:53,sourabhde1974,"According to the @United Nations (UN) weather agency, apparently 2017 is cooler than 2016. I am dreading an even cooler 2018 ",-0.5267,0.0,0.0,0.0,1.0,according nations un weather agency apparently cooler dreading even cooler,,1
58360,2017-11-07,02:50:56,acuadradoropero,#worstservice @united #screw my interview suit with your nonsense 1-personal item policy Zero #CustomerService not allowing dress aside,-0.4019,0.0,0.0,0.0,1.0,#worstservice #screw interview suit nonsense item policy zero #customerservice allowing dress aside,"['#worstservice', '#screw', '#customerservice']",2
58366,2017-11-07,02:45:59,T_Habs16,@united what's the problem with flight 220 from ORD to MSP?  This is ridiculous!,-0.6696,0.0,0.0,0.0,1.0,what is problem flight ord msp ridiculous,,0
58373,2017-11-07,02:44:41,sleeepy37,@united are prices to Europe from NJ/NY expected to lower by March? Right now they are $2000+ ONE WAY &amp; im confused?,-0.594,0.0,0.0,0.0,1.0,prices europe njny expected lower march right one way and i am confused,,2
58379,2017-11-07,02:40:25,NHowisyourson,@united Stuck on the tarmac at ORD for well over an hour. It's getting hot and very uncomfortable.,-0.4201,0.0,0.0,0.0,1.0,stuck tarmac ord well hour getting hot uncomfortable,,0
58381,2017-11-07,02:39:24,alanchr5412,@AirlineFlyer @united That looks terrible!,-0.5255,0.0,0.0,0.0,1.0,looks terrible,,3
58382,2017-11-07,02:37:58,RCMelick,I just handed a bag full of American sweets to my @United crew.They are all British.Our candy sucks compared to theirs.I feel bad.,-0.4215,0.0,0.0,0.0,1.0,handed bag full american sweets crewthey britishour candy sucks compared theirsi feel bad,,4
58385,2017-11-07,02:35:10,beaverrs,@united plus my small bookbag didn't fit under the front chair. Horrible customer service and rude employees at LAX!!! EXPLAIN!,-0.8683,0.0,0.0,0.0,1.0,plus small bookbag did not fit front chair horrible customer service rude employees lax explain,,3
58387,2017-11-07,02:33:46,AirlineFlyer,"@donewman @united Yea, the proportion was reversed in a bad way",-0.5423,0.0,0.0,0.0,1.0,yes proportion reversed bad way,,4
58396,2017-11-07,02:23:19,jfmusial,@AirlineFlyer let me know when you want to talk. I'll give you some real juicy horror stories of @united,-0.5267,0.0,0.0,0.0,1.0,let know want talk i will give real juicy horror stories,,1
58401,2017-11-07,02:19:21,jfmusial,@AirlineFlyer @united they especially don't help working photographers/videographers when thousands of dollars of equipment goes missing 2/2,-0.577,0.0,0.0,0.0,1.0,especially do not help working photographersvideographers thousands dollars equipment goes missing,,2
