,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
21699,2017-10-25,23:45:35,iwashyna,".@delta comfort is definitely way more comfortable, but still not big enough to read comfortably on my laptop, alas",0.7137,0.0,1.0,0.0,0.0,dea comfort definitely way comfortable still big enough read comfortably laptop alas,,1
21702,2017-10-25,23:44:17,MissDorielle,"Yo @Delta with your innovative bin space, free @KINDSnacks granola bar &amp; @Starbucks almonds, improved cups I see you..making flying better!",0.9098,0.0,1.0,0.0,0.0,yo innovative bin space free granola bar and almonds improved cups see youmaking flying better,,4
21704,2017-10-25,23:42:56,MarketingVIP,@tannerjpearson @Delta Help me! I need a graduation gift for @lizzielloyd88 ...this would be excellent! #DeltaKingsClassContest,0.8715,0.0,1.0,0.0,0.0,help need graduation gift would excellenteakingsclasscontest,,0
21707,2017-10-25,23:41:56,Haup_the_man,@marcdolce @Delta Don't forget to take advantage of the Diamond Perks like gifting Gold Status ,0.7626,0.0,1.0,0.0,0.0,do not forget take advantage diamond perks like gifting gold status,,1
21716,2017-10-25,23:36:53,PeteyKnows,@Delta Thanks for making me miss my little sisters wedding. I’ll never get to walk my sister down the aisle. Thanks ! #DontFlyDelta ever !!🤬,0.7249,0.0,1.0,0.0,0.0,thanks making miss little sisters wedding i will never get walk sister aisle thanksontflydea ever,,2
21749,2017-10-25,23:16:31,antoinie,@Delta tomorrow I fly back home. On the way out I did't get glutenfree as requested by booking. Please make sure there is tomorrow @klm thks,0.7184,0.0,1.0,0.0,0.0,tomorrow fly back home way didt get glutenfree requested booking please make sure tomorrow thks,,1
21774,2017-10-25,23:04:44,SecondContArmy,"@RentUWS @Typicalblkchick @rolandsmartin @realDonaldTrump @Delta No blood, no foul!  Hahaha!  Have a great night!",0.7332,0.0,1.0,0.0,0.0,blood foul hahaha great night,,1
21780,2017-10-25,23:01:44,RKeone,@Delta I'm on the flight currently. What details would you like? There are 2 FAs. Female is very friendly. Male is obviously not. #poorjudgment .,0.7178,0.0,1.0,0.0,0.0,i am flight currently details would like fas female friendly male obviously #poorjudgment,['#poorjudgment'],2
21794,2017-10-25,22:52:36,cruisingwithwhe,@Delta Thanks. We love flying with delta and have tak n this very flight a number of times. #friendlyskies,0.8261,0.0,1.0,0.0,0.0,thanks love flying dea tak flight number times #friendlyskies,['#friendlyskies'],3
21799,2017-10-25,22:47:55,djjohnpayne,@Delta Any chance you can at least make us upgrade eligible on 11/10? Pretty sure the next two are already good and CDG-LAX is booked in Delta One.,0.8555,0.0,1.0,0.0,0.0,chance least make us upgrade eligible pretty sure next two already good cdglax booked dea one,,1
21816,2017-10-25,22:38:24,_SaurabhS,"Thank you @Delta for great experiences, such as this unexpected upgrade to comfort+",0.765,0.0,1.0,0.0,0.0,thank great experiences unexpected upgrade comfort,,4
21825,2017-10-25,22:31:52,RajjOfficial,After the experience I had with @Delta they made it right by issuing me a 100 dollar gift card! Glad they did the right thing,0.7345,0.0,1.0,0.0,0.0,experience made right issuing dollar gift card glad right thing,,1
21831,2017-10-25,22:27:41,athensmatt,"@jimberryhill @Delta Us tall guys are so ""lucky"" huh?! Hope you're doing well!",0.7048,0.0,1.0,0.0,0.0,us tall guys lucky huh hope you are well,,4
21836,2017-10-25,22:24:52,LTAlliance,@TrevorCutsinger @ConservationFnd @Delta Very cool! And thanks for making the trek to Denver!,0.7462,0.0,1.0,0.0,0.0,cool thanks making trek denver,,2
21838,2017-10-25,22:24:29,ChrisHaeska,"@Delta @gptw Maybe you can work on getting a ""great airline to fly"" award",0.8225,0.0,1.0,0.0,0.0,maybe work getting great airline fly award,,1
21842,2017-10-25,22:22:31,TrevorCutsinger,@ConservationFnd headed to #Rally2017 in Denver seeing a great message in Atlanta helping protect the Flint River. Need more of this! @delta,0.8478,0.0,1.0,0.0,0.0,headed #rally2017 denver seeing great message atlanta helping protect flint river need,['#rally2017'],0
21849,2017-10-25,22:18:09,WilRamsey1,@rob_versaw @Delta Totally agree. Airlines don't feel they should have good customer care because they know you have to fly to get to where you need to be.,0.8357,0.0,1.0,0.0,0.0,totally agree airlines do not feel good customer care know fly get need,,1
21850,2017-10-25,22:18:07,_benjoe02,5 hour flight with the middle seat lol come on @Delta I deserve better and the flight is oversold lol well someone bout to become a pillow,0.8625,0.0,1.0,0.0,0.0,hour flight middle seat lol come deserve better flight oversold lol well someone bout become pillow,,1
21868,2017-10-25,22:04:26,kzellmer,Thanks @Delta for the view at JFK Lounge.  Making travel easy.,0.7003,0.0,1.0,0.0,0.0,thanks view jfk lounge making travel easy,,2
21873,2017-10-25,22:00:59,vjarnold,"@Delta I just need a delta hug and a Chick-fil-A sandwich to brighten my day. But trust me, my future flights are with y’all always ️️️",0.8519,0.0,1.0,0.0,0.0,need dea hug chickfila sandwich brighten day trust future flights you all always ️️️,,0
21874,2017-10-25,21:59:48,Tx_Moose,@Delta bravo for allowing many messaging apps like Hangouts through your free in flight messaging rather than just iMessage/FB/WhatsApp,0.7003,0.0,1.0,0.0,0.0,bravo allowing many messaging apps like hangouts free flight messaging rather imessagefbwhatsapp,,4
21879,2017-10-25,21:54:36,RentUWS,"@SecondContArmy @rolandsmartin @realDonaldTrump @Delta Ok! Let's bring it up to date! The bluest states are the richest, &amp; most diverse in the union! 2017! How's that!",0.7762,0.0,1.0,0.0,0.0,ok let us bring date bluest states richest and diverse union how is,,0
21888,2017-10-25,21:51:15,debra11,Boarding my final @delta biz flight of 2017. Wow. Feeling beyond blessed and so excited for the fun VIRTUAL even…,0.9348,0.0,1.0,0.0,0.0,boarding final biz flight wow feeling beyond blessed excited fun virtual even,,1
21893,2017-10-25,21:47:24,MissJenh,"Hi @Delta, sent you a DM re: an ongoing case and would appreciate a response, thanks!",0.7088,0.0,1.0,0.0,0.0,hi sent direct message ongoing case would appreciate response thanks,,0
21895,2017-10-25,21:46:05,joy31608,@SecondContArmy @rolandsmartin @realDonaldTrump @Delta The @GOP tax plan is FREE MONEY to the wealthy by taking FROM the middle &amp; working classes. But since the white male promised to MAGA ,0.8415,0.0,1.0,0.0,0.0,tax plan free money weahy taking middle and working classes since white male promised maga,,4
21898,2017-10-25,21:42:09,courtley_2319,This @Delta flight attendant has calmed all the crying babies on this 6hr flight and he is now my life hero. Blessings.,0.765,0.0,1.0,0.0,0.0,flight attendant calmed crying babies flight life hero blessings,,2
21900,2017-10-25,21:40:15,ABM122178,@Delta  thanks Delta for awesome services in Roanoke Va! Flying back tonight and realized I forgot to share how professional and friendly,0.9134,0.0,1.0,0.0,0.0,thanks dea awesome services roanoke va flying back tonight realized forgot share professional friendly,,1
21904,2017-10-25,21:37:22,PooltoyWolf,Shout-out to @Delta for having the largest #MD80 fleet in the world. Thanks so much for keeping these amazing planes alive! #AvGeek ,0.8622,0.0,1.0,0.0,0.0,shoutout largest #md80 fleet world thanks much keeping amazing planes alive #avgeek,"['#md80', '#avgeek']",2
21917,2017-10-25,21:31:22,aussiedave,@lunchboxdad @Delta Thanks mate. I’m sure they will reward my loyal support. #fingerscrossed,0.9287,0.0,1.0,0.0,0.0,thanks mate i am sure reward loyal support #fingerscrossed,['#fingerscrossed'],1
21928,2017-10-25,21:23:30,AmyElizabethMUA,You know you’ve flown out of an airport a lot when the gate agent greets you with a hug! @delta love the ALB crew!  #travel #frequentflyer,0.8585,0.0,1.0,0.0,0.0,know you have flown airport lot gate agent greets hug love alb crew #travel #frequentflyer,"['#travel', '#frequentflyer']",2
21958,2017-10-25,20:51:44,euromile,Got bumped to Delta Comfort+. Great experience with @Delta on the US-Europe sector. The eyepad amenity kit was great for sleeping #Skymiles,0.8481,0.0,1.0,0.0,0.0,got bumped dea comfort great experience useurope sector eyepad amenity kit great sleeping #skymiles,['#skymiles'],2
21976,2017-10-25,20:33:55,litscmj,"@Delta just boarded for Maui, paid for comfort class..I sure wouldn't define the seat I'm in as ""comfort class"".",0.743,0.0,1.0,0.0,0.0,boarded maui paid comfort classi sure would not define seat i am comfort class,,1
21977,2017-10-25,20:30:04,mikeyc1212,Yay Taraia with @Delta for getting me on 2811 at the last minute. I’m a passenger for life because of people like her. #delta #firstinsvc,0.7096,0.0,1.0,0.0,0.0,yay taraia getting last minute i am passenger life people likeea #firstinsvc,['#firstinsvc'],1
21982,2017-10-25,20:26:13,danscott77,"Hey, @Delta! Jeff and Mandy in YWG just gave us THE BEST service making this major delay easier to handle! Thank you!",0.8692,0.0,1.0,0.0,0.0,hey jeff mandy ywg gave us best service making major delay easier handle thank,,2
21985,2017-10-25,20:25:35,alrisher,@delta what’s the best way to recognize an awesome flight crew?,0.8519,0.0,1.0,0.0,0.0,what is best way recognize awesome flight crew,,2
21992,2017-10-25,20:18:44,ProxyToru,@qantas hand out apple #ipad for entertainment sooo smart! @delta please learn from this. @…,0.8832,0.0,1.0,0.0,0.0,hand apple #ipad entertainment sooo smart please learn,['#ipad'],4
21997,2017-10-25,20:11:37,xMegaMan32x,Thanks to @TMobile and @JohnLegere for allowing me to do this while flying @Delta On my way to see #ThisTeam win game 2 of the #WorldSeries,0.7717,0.0,1.0,0.0,0.0,thanks allowing flying way see #thisteam win game #worldseries,"['#thisteam', '#worldseries']",1
21999,2017-10-25,20:10:05,_JorgeHeredia,#simple Back in Town ! Hello #LAX !! Thank you to my  friends @delta for phenomenal #service &amp; a…,0.7562,0.0,1.0,0.0,0.0,#simple back town hello #lax thank friends phenomenal #service and a,"['#simple', '#lax', '#service']",2
22005,2017-10-25,20:04:35,Harvey_Drives,A quick transfer at SLC then home. Thanks @Delta for the upgrade and @ThisIsGMC for the great experience. #flying #travel #trucks #utah,0.7906,0.0,1.0,0.0,0.0,quick transfer slc home thanks upgrade great experience #flying #travel #trucks #utah,"['#flying', '#travel', '#trucks', '#utah']",1
22008,2017-10-25,20:02:54,JesseicaT,@ACrazyVet @Delta That video broke my heart.. next time you see her give her a hug for me &amp; let her know how proud we all are of her.. and God Bless ️🤗,0.8074,0.0,1.0,0.0,0.0,video broke heart next time see give hug and let know proud god bless ️🤗,,1
22010,2017-10-25,20:01:13,jimberryhill,So I get an upgraded seat in @Delta go from exit row aisle to comfort center seat. Thanks a lot   Don’t do me anymore favors,0.7506,0.0,1.0,0.0,0.0,get upgraded seat go exit row aisle comfort center seat thanks lot do not anymore favors,,1
22015,2017-10-25,19:56:32,JonathanNSnyder,@Delta Please just depart on time (LAX 3:30) and land safely! :),0.8313,0.0,1.0,0.0,0.0,please depart time lax land safely,,1
22017,2017-10-25,19:54:33,RobinR_84,@BaileyLAKings @Delta #DeltaKingsClassContest would love this!!! ️,0.7249,0.0,1.0,0.0,0.0,eakingsclasscontest would love,,3
22029,2017-10-25,19:42:47,barnerjones,This just happened!!! @delta is so awesome to include their Diamonds in Philanthropic efforts!…,0.8131,0.0,1.0,0.0,0.0,happened awesome include diamonds philanthropic efforts,,4
22033,2017-10-25,19:41:21,rcapsalin,"A response?? @AmericanAir I sincerely hope more is being done than a response, otherwise this cardmember will be making the switch to @Delta",0.7476,1.0,1.0,0.0,0.0,response sincerely hope done response otherwise cardmember making switch,,4
22034,2017-10-25,19:41:05,authorsloanj,"Never a good day when you hear @Delta made a friend cry b/c of their disable ""accommodations."" Praying MSP is better for her.",0.8126,0.0,1.0,0.0,0.0,never good day hear made friend cry bc disable accommodations praying msp better,,1
22047,2017-10-25,19:35:43,Nascar88Nw,@BaileyLAKings @Delta Never been on a plane before. Would love my first time to be with baileylakings going to a kings game. Pick me please,0.7579,0.0,1.0,0.0,0.0,never plane would love first time baileylakings going kings game pick please,,3
22053,2017-10-25,19:31:03,jhvirgo,@Delta Thanks again. We’ve landed safe!,0.7263,0.0,1.0,0.0,0.0,thanks weve landed safe,,2
22055,2017-10-25,19:26:19,ReadADictionary,@michaeljbarber @Delta I’m sure I misheard. You’re a fantastic communicator!,0.7345,0.0,1.0,0.0,0.0,i am sure misheard you are fantastic communicator,,1
22079,2017-10-25,19:11:29,michaeljbarber,"@autumnjandersen @ReadADictionary @Delta Again, not notes, just a rating if they enjoyed the greeting. Same as Uber and Lyft.",0.7096,0.0,1.0,0.0,0.0,notes rating enjoyed greeting uber lyft,,1
22083,2017-10-25,19:10:49,michaeljbarber,"@ReadADictionary @Delta There aren’t notes, just a rating if they appreciated the greeting or note. Zero ability to add context, just a simple rating. Your Uber &amp; Lyft drivers do this too.",0.802,0.0,1.0,0.0,0.0,are not notes rating appreciated greeting note zero ability add context simple rating uber and lyft drivers,,4
22091,2017-10-25,19:04:51,DJBlunt25,"@BaileyLAKings @Delta I may not be a king but my wife is truly royalty and I'm a huge Kings fan. Plus, Ovi!# DeltaKingsClassContest #GoKingsGo",0.8762,0.0,1.0,0.0,0.0,may king wife truly royay i am huge kings fan plus ovi# deakingsclasscontest #gokingsgo,"['#', '#gokingsgo']",3
22106,2017-10-25,18:55:57,starmaxprez,@Delta @JetBlue @SouthwestAir you have a real opportunity with the black community to treat us better than @AmericanAir has,0.8126,1.0,1.0,1.0,0.0,real opportunity black community treat us better,,4
22107,2017-10-25,18:54:58,tucker_id,Kudos to Spokane @delta standby for free.  Seattle @Delta charge for standby .,0.765,0.0,1.0,0.0,0.0,kudos spokane standby free seattle charge standby,,4
22115,2017-10-25,18:53:30,onairmichelle,@Delta Yes indeed! Mamma wants to fly free. Oh wait. Already did using my #skymiles,0.7424,0.0,1.0,0.0,0.0,yes indeed mamma wants fly free oh wait already using #skymiles,['#skymiles'],4
22124,2017-10-25,18:49:18,EdBarriers,"@ElisabethRohm great meeting you today, you're so nice, thanks for the photo #puertorico #travel @Delta",0.8978,0.0,1.0,0.0,0.0,great meeting today you are nice thanks photo #puertorico #travel,"['#puertorico', '#travel']",2
22143,2017-10-25,18:37:31,boricua2862000,@kayleewalstad @Delta @ZachWWarren @mackmary @acedsonline Have a wonderful flight !!! Thanks to you and @mackmary for your support !! Will NEVER forget such gesture. Un abrazo,0.8614,0.0,1.0,0.0,0.0,wonderful flight thanks support never forget gesture un abrazo,,2
22146,2017-10-25,18:33:16,Kae_Dawg,I am so grateful that some airlines are still good to loyal customers. Thank you Carol for helping UVU in a sticky situation. @Delta,0.9184,0.0,1.0,0.0,0.0,grateful airlines still good loyal customers thank carol helping uvu sticky situation,,1
22147,2017-10-25,18:32:33,R_Morgan77,@BaileyLAKings @Delta Would love nothing more to see our resurgent current 1st place @LAKings in DC!!! #deltakingsclasscontest @Delta @BaileyLAKings,0.7249,0.0,1.0,0.0,0.0,would love nothing see resurgent current place dceakingsclasscontest,,3
22149,2017-10-25,18:32:20,oregonbigfoot,Lovin’ life as I enjoy a Pumpkin Ale at my fav airport @flypdx on fav @Delta Air (@ Portland International Airport),0.8481,0.0,1.0,0.0,0.0,lovin life enjoy pumpkin ale fav airport fav air portland international airport,,2
22176,2017-10-25,18:09:34,TraciEscobarz,"Told y’all AA &amp; United were racists f*cktards. HEY @Delta as your loyal medallion member, I want to say THANKYOU for being GREAT. ",0.8192,0.0,1.0,0.0,0.0,told you all american airlines and united racists fcktards hey loyal medallion member want say thankyou great,,1
22185,2017-10-25,18:04:06,jnelso22,On @blakekrone favorite airplane :) Is @Delta ever going to retire these old beasts???,0.7608,0.0,1.0,0.0,0.0,favorite airplane ever going retire old beasts,,1
22196,2017-10-25,17:56:02,joedinardo,"@Delta haha naw you're all good, but feel free to upgrade my seat on DL3961 (username = actual name) ;) oh also to add this trip to my DSM acct",0.8674,0.0,1.0,0.0,0.0,haha naw you are good feel free upgrade seat dl3961 username actual name oh also add trip dsm acct,,4
22197,2017-10-25,17:53:20,ThisisJRock,I have to give credit when it's do. @delta has done a great job in resolving my travel issues. They do care and can't say they don't. Thx!,0.8929,0.0,1.0,0.0,0.0,give credit done great job resolving travel issues care can not say do not thx,,1
22198,2017-10-25,17:50:02,keith_pence,@airfrance @Delta I booked an award ticket with you guys and I can't find my reservation online to choose a seat. Please help.,0.8176,0.0,1.0,0.0,0.0,booked award ticket guys can not find reservation online choose seat please help,,0
22205,2017-10-25,17:45:47,woltersworld,@LJonesPJ84 @Delta I have to say we've switched to almost exclusively Delta the past couple years. We've had great service. Tons of upgrades &amp; top notch people,0.7096,0.0,1.0,0.0,0.0,say weve switched almost exclusively dea past couple years weve great service tons upgrades and top notch people,,2
22225,2017-10-25,17:34:33,RevOutdoors,"@Delta A mechanical mishap led to missed flights and a cancelled hunting trip, disappointed, but your staff care for me was great! Thanks!",0.9222,0.0,1.0,0.0,0.0,mechanical mishap led missed flights cancelled hunting trip disappointed staff care great thanks,,2
22230,2017-10-25,17:33:19,sharonlovoy,@Delta love the new queue lines at Hartsfield-Jackson airport. Please teach gate agents to ask wall huggers to join line and not merge in. ,0.8885,0.0,1.0,0.0,0.0,love new queue lines hartsfieldjackson airport please teach gate agents ask wall huggers join line merge,,3
22240,2017-10-25,17:28:14,NancyLCouch1,@Delta Airlines takes a knee!Refuses passengers singing National Anthem to honor deceased soldier while Honor Guard deplaned him.Shame,0.7712,0.0,1.0,0.0,0.0,airlines takes kneerefuses passengers singing national anthem honor deceased soldier honor guard deplaned himshame,,2
22252,2017-10-25,17:19:37,richgalen,".@Delta:  Woman at the help desk at the Sky Club in ORD at about 1130.  Switch my flights, was pleasant, funny &amp; professional.  Kudos.",0.9042,0.0,1.0,0.0,0.0,dea woman help desk sky club ord switch flights pleasant funny and professional kudos,,0
22259,2017-10-25,17:10:13,hannahrose,"@Delta Great, thank you! Is there any way to confirm that it was canceled?",0.784,0.0,1.0,0.0,0.0,great thank way confirm canceled,,1
22263,2017-10-25,17:03:41,garagehero,@rebel19 Fly @delta. They respect one and all. And their Frequent Flyer Miles system are the best.,0.8074,0.0,1.0,0.0,0.0,fly respect one frequent flyer miles system best,,2
22264,2017-10-25,17:02:16,LJonesPJ84,"@woltersworld @Delta Ive never flown Delta, is this the best airline youve flown? Pretty good perks?",0.8924,0.0,1.0,0.0,0.0,i have never flown dea best airline you have flown pretty good perks,,1
22266,2017-10-25,17:01:23,lew22is,@Delta @woltersworld I just love this! I love @woltersworld and @Delta my best way to travel,0.9312,0.0,1.0,0.0,0.0,love love best way travel,,3
22267,2017-10-25,17:00:08,kvetcher,Thanks @gogo for quick resolution of pass issue.Would be better if @Delta app made clear to use same email as gogo account,0.8126,0.0,1.0,0.0,0.0,thanks quick resolution pass issuewould better app made clear use email gogo account,,0
22285,2017-10-25,16:46:31,brassbonanzaa,@Delta Great to hear you're sorry! You can help by addressing this with the crew and gate attendants here.,0.7777,0.0,1.0,0.0,0.0,great hear you are sorry help addressing crew gate attendants,,0
22287,2017-10-25,16:43:16,jpsamona,@Delta wow just landed at my destination and the crew member service was impeccable!!!!! Keep up the great work,0.877,0.0,1.0,0.0,0.0,wow landed destination crew member service impeccable keep great work,,2
22295,2017-10-25,16:38:49,Draeofsunshine,The new flagship @Delta Sky Club lounge in ATL is gorgeous. Complimentary chef meals &amp; drinks. It's good to be Delta elite!,0.8883,0.0,1.0,0.0,0.0,new flagship sky club lounge atl gorgeous complimentary chef meals and drinks good dea elite,,2
22301,2017-10-25,16:34:13,edmondchang,Thanks .@Delta for providing snacks! :),0.7345,0.0,1.0,0.0,0.0,thanks dea providing snacks,,4
22308,2017-10-25,16:30:40,dcallejon,Not to go overboard on @delta but their almonds are the best in the air by a Longshot @SquirrelBrandCo #caalmonds,0.7783,0.0,1.0,0.0,0.0,go overboard almonds best air longshot #caalmonds,['#caalmonds'],4
22317,2017-10-25,16:25:57,bandjo78,"@deviantollam @Delta @tarah @WWHackinFest enjoy the flight...... to bring up a rather obscure talk of yours from 2012 ""Fucking in the friendly skies"" god i enjoyed that video",0.9014,0.0,1.0,0.0,0.0,enjoy flight bring rather obscure talk fucking friendly skies god enjoyed video,,2
22322,2017-10-25,16:22:29,CMOHfoundation,Thank you @Delta for helping to bring the Medal of Honor values to teens across America! @LiveUpOrg,0.9184,0.0,1.0,0.0,0.0,thank helping bring medal honor values teens across america,,1
22337,2017-10-25,16:03:09,JAFoodandDrink,"Kevin Campbell, @Delta Account Executive &amp; Alicia Bogues, #JFDF2017’s Festival Director enjoyed our mingle, keeping the good vibes rolling.",0.8555,0.0,1.0,0.0,0.0,kevin candbell account executive and alicia bogues #jfdf2017s festival director enjoyed mingle keeping good vibes rolling,['#jfdf2017s'],2
22346,2017-10-25,15:57:56,Is_It_Just_Me1,@Delta water line to coffee maker was frozen on my MT flight. I was expecting a scene from movie Airplane but flight attendant was great!,0.7871,0.0,1.0,0.0,0.0,water line coffee maker frozen mt flight expecting scene movie airplane flight attendant great,,2
22351,2017-10-25,15:55:07,travis_chambers,"Airlines get bad rap when they do anything wrong, but this is huge thank you tweet to @Delta for a free automatic upgrade. Delta is amazing!",0.9305,0.0,1.0,0.0,0.0,airlines get bad rap anything wrong huge thank tweet free automatic upgrade dea amazing,,4
22353,2017-10-25,15:54:34,booNaNabraiN,@4lisaguerrero @Delta Welcome to Washington! Best state in the world!,0.8309,0.0,1.0,0.0,0.0,welcome washington best state world,,1
22357,2017-10-25,15:49:34,AndrewTNovak,"@stephenmbenny @SpiritAirlines Where you heading? I’ll be at CLE bright and early, headed to ATL. I’ve had generally good @SpiritAirlines experiences. @Delta 4 me tomorrow",0.7003,0.0,1.0,0.0,0.0,heading i will cle bright early headed atl i have generally good experiences tomorrow,,1
22369,2017-10-25,15:40:44,cbpolis,"@Delta Your employee, Luis Portuguez at La Guardia, deserves employee of the year. He really helped me out today - such a lovely person. :)",0.7783,0.0,1.0,0.0,0.0,employee luis portuguez la guardia deserves employee year really helped today lovely person,,1
22382,2017-10-25,15:33:13,ShanShinez,@4lisaguerrero @Delta Welcome!  Enjoy your stay! ,0.7772,0.0,1.0,0.0,0.0,welcome enjoy stay,,4
22394,2017-10-25,15:27:55,girlsgetaways,@Delta just got off #0969 . Wonderful #1stClassService flight Attendant was great,0.8316,0.0,1.0,0.0,0.0,got #0969 wonderful #1stclassservice flight attendant great,"['#0969', '#1stclassservice']",2
22396,2017-10-25,15:24:52,its_me_gonzo,@angelakay629 Thanks for flying @Delta :),0.7096,0.0,1.0,0.0,0.0,thanks flying,,1
22397,2017-10-25,15:24:45,RachelWolman,Thank you @Delta for giving us Richard. One of the best gate agents I've ever met. He's at ATL putting smiles on everyone's faces. He rocks!,0.9098,0.0,1.0,0.0,0.0,thank giving us richard one best gate agents i have ever met he is atl putting smiles everyones faces rocks,,2
22409,2017-10-25,15:13:22,boomtown_hawks,"Eventhough I didn't get any @Bwagz54 love, I won tickets from @Delta for the #12ByeWeek contest! #Thanks #GoHawks",0.8478,0.0,1.0,0.0,0.0,eventhough did not get love tickets #12byeweek contest #thanks #gohawks,"['#12byeweek', '#thanks', '#gohawks']",3
22427,2017-10-25,14:55:23,aok50,Ready for some home time! @Delta Ft 2633 CHS-JFK.  Supposed to arrive early “Significant Tail Wind”.  Thanks again @Delta!,0.717,0.0,1.0,0.0,0.0,ready home time ft chsjfk supposed arrive early significant tail wind thanks,,1
22435,2017-10-25,14:52:30,jmccoygcs,Thanks @Delta! Your customer service is always amazing! Your employees always a pleasure to interact with!,0.9057,0.0,1.0,0.0,0.0,thanks customer service always amazing employees always pleasure interact,,2
22440,2017-10-25,14:50:26,RDUAirport,"@MattBfive @Delta Matt, we'd love for you to nominate the Delta team for a World Class Service award. Please do so here:",0.875,0.0,1.0,0.0,0.0,matt wed love nominate dea team world class service award please,,3
22442,2017-10-25,14:49:47,TestLabNut,My sons first flight on @Delta this weekend went perfectly and the pilots really made it special! Even enjoyed the SlyClub snacks!,0.9011,0.0,1.0,0.0,0.0,sons first flight weekend went perfectly pilots really made special even enjoyed slyclub snacks,,1
22489,2017-10-25,14:19:20,DashHawkins,"In spirit of positive reinforcement, S/O to Ashley in Tampa, friendly &amp; helpful @Delta cs rep this AM. Resolved my booking blunder. ",0.9001,0.0,1.0,0.0,0.0,spirit positive reinforcement ashley tanda friendly and helpful cs representative resolved booking blunder,,2
22494,2017-10-25,14:14:33,Robinsonedward4,@karen_a_b @ChelseaFC @Delta VIP Porn Accounts Get Yours Free Now,0.8091,0.0,1.0,0.0,0.0,vip porn accounts get free,,4
22501,2017-10-25,14:09:46,LenKendall,"Wow @Delta flights now offer free messaging on three platforms (iMessage, WhatsApp, FB). Simple and easy differentiation.",0.875,0.0,1.0,0.0,0.0,wow flights offer free messaging three platforms imessage whatsapp fb simple easy differentiation,,4
22509,2017-10-25,14:01:10,JessicaBurtzos,"@Delta Darn, missed opportunity to surprise and delight a customer. upgrading me wouldn’t reduce a seat for rest, would just change which it is",0.765,0.0,1.0,0.0,0.0,darn missed opportunity surprise delight customer upgrading would not reduce seat rest would change,,2
22520,2017-10-25,13:48:03,jshawk1,Regina on @Delta flight 2212 from #ATL to #PNS was awesome!  Please let her know! ️,0.7896,0.0,1.0,0.0,0.0,regina flight #atl #pns awesome please let know,"['#atl', '#pns']",1
22521,2017-10-25,13:47:49,RIGHTofNEO,@Delta @DeltaAssist @Delta just curious if you actually care about customer satisfaction or have a cool auto-reply workflow going there.,0.8658,0.0,1.0,0.0,0.0,curious actually care customer satisfaction cool autoreply workflow going,,2
22537,2017-10-25,13:26:46,bnickers78,@Local4News I love @Delta - I am so glad I haven't witnessed any disrespect to any passengers on any @Delta flights. I fly weekly,0.8859,0.0,1.0,0.0,0.0,love glad have not witnessed disrespect passengers flights fly weekly,,3
22542,2017-10-25,13:22:33,BetsyMelinaRoss,"@Delta thanks! Skymiles# 2081108827, confirmation #s G2TS99 for Houston, F9N86B for San Francisco. Appreciate it!",0.7339,0.0,1.0,0.0,0.0,thanks skymiles# confirmation #s g2ts99 houston f9n86b san francisco appreciate,"['#', '#s']",0
22549,2017-10-25,13:14:22,HeathrowAirport,@wings_around @flyingjok @British_Airways @Schiphol @KLM @Delta That is pretty spectacular! Thanks for sharing. :),0.9041,0.0,1.0,0.0,0.0,pretty spectacular thanks sharing,,1
22550,2017-10-25,13:14:16,swmmer608,"@Delta Wondering if you would consider doing a small gesture for my best friend, a military wife, on our next trip?!  Please reach out!",0.8856,0.0,1.0,0.0,0.0,wondering would consider small gesture best friend military wife next trip please reach,,2
22552,2017-10-25,13:13:46,trevtrevotrevor,@samelchaz @Delta Yeah things start happening real quick when you can prove someone lied. Benefits of living in TN bc it’s 1 party consent to record calls.,0.7003,0.0,1.0,0.0,0.0,yeah things start happening real quick prove someone lied benefits living tn bc party consent record calls,,1
22560,2017-10-25,13:09:19,stockelrefcoach,"@Delta #grandrapidsgateagent. I want you all at Delta to know that Gordon, your gate agent in GRR is the best. Smiling &amp; always Cheerful.",0.9001,0.0,1.0,0.0,0.0,#grandrapidsgateagent want dea know gordon gate agent grr best smiling and always cheerful,['#grandrapidsgateagent'],2
22564,2017-10-25,13:06:36,KathieInCLE,.@Delta I just wanted to say how much I enjoyed my recent international flight and how easy your receipt finder was to use! Very pleased!,0.8743,0.0,1.0,0.0,0.0,dea wanted say much enjoyed recent international flight easy receipt finder use pleased,,2
22574,2017-10-25,12:52:45,fisher47,"@Mike_DOlivo @Delta Millennial ""I want stuff free"" alert!",0.7263,0.0,1.0,0.0,0.0,millennial want stuff free alert,,4
22589,2017-10-25,12:39:50,cristaly_,Crew on @delta flight 1212 hnl to lax 10.24/25 : Best flight I’ve ever been taken care of on.  Would love to fly with that crew again,0.9118,0.0,1.0,0.0,0.0,crew flight hnl lax best flight i have ever taken care would love fly crew,,2
22604,2017-10-25,12:19:01,TrulyEh,@Walterejones @Delta They just don’t know how great a celebrity! 🤦‍️ smh! Sorry friend about it,0.7418,0.0,1.0,0.0,0.0,do not know great celebrity 🤦️ shaking my head sorry friend,,1
22607,2017-10-25,12:16:44,MeleMan22,"Flying @SouthwestAir today, 6:30 AM flight, happy and helpful people as always. Experience difference is almost laughable vs. @Delta",0.7512,0.0,1.0,1.0,0.0,flying today flight happy helpful people always experience difference almost laughable vs,,1
