,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
49879,2017-11-05,13:43:09,DrMarkReinhardt,@CNN It’s really too bad that none listed were US carriers. What does that say about @United_Airline @AmericanAir @SouthwestAir @Delta sad!!,-0.8158,1.0,1.0,1.0,1.0,really bad none listed us carriers say sad,,1
50456,2017-11-04,20:11:53,andrewbn22,I hate rude people @SouthwestAir ! Horrible customer service. Never again. That's why I always fly @Delta !,-0.8953,0.0,1.0,1.0,0.0,hate rude people horrible customer service never thats always fly,,3
50594,2017-11-04,17:35:11,BigDataAlex,Another reason I will not be flying @SouthwestAir any time soon.  @Delta @AlaskaAir please don't copy this stupid idea.,-0.4019,0.0,1.0,1.0,0.0,another reason flying time soon please do not copy stupid idea,,0
51022,2017-11-05,23:04:51,N2ND_Media,@SouthwestAir I’m allergic to people abusing the preboard line. Does that qualify as a disability? Alist preferred business select here.,-0.6369,0.0,0.0,1.0,0.0,i am allergic people abusing preboard line qualify disability alist preferred business select,,4
51041,2017-11-05,22:54:45,bowheats,"@SouthwestAir #service. 10 delays, 2hrs 35min and counting. No attendant for 2.5hrs. No announcement. Nothing. ",-0.5267,0.0,0.0,1.0,0.0,#service delays counting attendant announcement nothing,['#service'],3
51045,2017-11-05,22:53:34,whitneyrae1023,@SouthwestAir what’s up with flight 4806 out of sdf? No attendant at desk since 3:30 and flight is delayed almost 3 hours. No announcements.,-0.6486,0.0,0.0,1.0,0.0,what is flight sdf attendant desk since flight delayed almost hours announcements,,2
51049,2017-11-05,22:51:26,kevinh1983,@NickdelaTorreGC @SouthwestAir Southwest sucks! I have in-laws in Missouri...we fly into Belleville. It’s hassle-free. Try to remember it for the next trip.,-0.4199,0.0,0.0,1.0,0.0,southwest sucks inlaws missouriwe fly belleville hasslefree try remember next trip,,0
51050,2017-11-05,22:51:15,sdunn_dev,@SouthwestAir That is a lame excuse for poor treatment of customers by flight attendants and the pilots. Level flight for 1.5 hours and seatbelt left on.,-0.6808,0.0,0.0,1.0,0.0,lame excuse poor treat the momentent customers flight attendants pilots level flight hours seatbe left,,2
51055,2017-11-05,22:49:23,sdunn_dev,@SouthwestAir Having the seatbelt sign on for over an hour and half of the flight at level flight with no turbulence is ignorant and wrong.,-0.7506,0.0,0.0,1.0,0.0,seatbe sign hour half flight level flight turbulence ignorant wrong,,4
51057,2017-11-05,22:48:10,CLH1233,@SouthwestAir thanks for losing my bag! Between being treated rudely &amp; now this might have to look for new airline.A-lister w companion pass,-0.4926,0.0,0.0,1.0,0.0,thanks losing bag treated rudely and might look new airlinealister companion pass,,0
51061,2017-11-05,22:42:19,walt_s,@SouthwestAir I expect some form of compensation for a 2 hour delay for another maintenance delay.  Beyond frustrating.,-0.7579,0.0,0.0,1.0,0.0,expect form compensation hour delay another maintenance delay beyond frustrating,,2
51062,2017-11-05,22:41:43,walt_s,@SouthwestAir Ridiculous. 2 weeks ago I had the same problem at DCA for an 8 hour delay.  Totally ridiculous.  A List Preferred losing its luster quickly,-0.8977,0.0,0.0,1.0,0.0,ridiculous weeks ago problem dca hour delay totally ridiculous list preferred losing luster quickly,,2
51063,2017-11-05,22:40:14,Ms_Mambo,@ItsJustKrysti @SouthwestAir Amazing how airlines can be so irresponsible with customers' belongings. SMH.,-0.4541,0.0,0.0,1.0,0.0,amazing airlines irresponsible customers belongings shaking my head,,0
51064,2017-11-05,22:39:35,ItsJustKrysti,@Ms_Mambo @SouthwestAir I'm so mad!!!,-0.7177,0.0,0.0,1.0,0.0,i am mad,,4
51066,2017-11-05,22:39:08,Trice7587,@SouthwestAir You actually haven't been better than this lately. I've been on your planes about 8 times in last six months and 6 of them have been delayed,-0.5116,0.0,0.0,1.0,0.0,actually have not better lately i have planes times last six months delayed,,2
51067,2017-11-05,22:37:24,ItsJustKrysti,"@SouthwestAir I have no clothes,  no jacket,  only my flip flops and it's 33° in Minneapolis.  Why the hell doesn't #SouthwestAirlines scan the bags!",-0.8932,0.0,0.0,1.0,0.0,clothes jacket flip flops minneapolis hell does not #southwestairlines scan bags,['#southwestairlines'],1
51068,2017-11-05,22:34:44,ItsJustKrysti,"After a diversion,  cancelled connection,  450 mile drive,  I  made it to MN BUT @SouthwestAir lost  My bag! #traveldisaster",-0.5778,0.0,0.0,1.0,0.0,diversion cancelled connection mile drive made mn lost bag #traveldisaster,['#traveldisaster'],2
51078,2017-11-05,22:29:30,_johlym,@jscottpearson @SouthwestAir You could fly Frontier for the price of dirt but you might not get free air.,-0.6432,0.0,0.0,1.0,0.0,could fly frontier price dirt might get free air,,1
51079,2017-11-05,22:29:21,RONTHEPRODUCER,Been at the airport flying @SouthwestAir flight 3444 Longest delay ever Sad,-0.6597,0.0,0.0,1.0,0.0,airport flying flight longest delay ever sad,,2
51085,2017-11-05,22:26:06,flynn14,"@SouthwestAir Four hours late and that’s the response? So disappointed, awful service. No consideration for passengers at all",-0.8347,0.0,0.0,1.0,0.0,four hours late thats response disappointed awful service consideration passengers,,3
51087,2017-11-05,22:25:18,CrpsRsd1,@SouthwestAir No you threw a pillow at me which was supposed to replace a makeup covered one. Talk about filth! Gross!,-0.7081,0.0,0.0,1.0,0.0,threw pillow supposed replace makeup covered one talk fih gross,,2
51090,2017-11-05,22:23:22,ejfeldma,Hey @SouthwestAir my wife has to fly alone w/2 kids. Not told her flight delayed @ full service checkin w/ other SWA options. What gives?,-0.4404,0.0,0.0,1.0,0.0,hey wife fly alone w2 kids told flight delayed full service checkin swa options gives,,2
51093,2017-11-05,22:21:10,katydids424,Ugh @SouthwestAir please don’t let my plane leave without me from STL to MKE. We’ve been stuck on the runway for almost an hour!,-0.4574,0.0,0.0,1.0,0.0,ugh please do not let plane leave without stl mke weve stuck runway almost hour,,2
51101,2017-11-05,22:17:41,_msjoie,@SouthwestAir looking for my father’s luggage is not the best feeling on this Sunday night,-0.5773,0.0,0.0,1.0,0.0,looking fathers luggage best feeling sunday night,,2
51107,2017-11-05,22:13:34,jordanpowell,"@SouthwestAir One of your crew was standing there not discouraging his behavior. In fact, crew confirmed for him flight was not full as he bullied guy.",-0.4007,0.0,0.0,1.0,0.0,one crew standing discouraging behavior fact crew confirmed flight full bullied guy,,2
51110,2017-11-05,22:10:18,danzdunski,@SouthwestAir Then had mechanical issues for two hrs w/ replacement; missed my meeting and business dinner unfortunately.,-0.5574,0.0,0.0,1.0,0.0,mechanical issues two hours replacement missed meeting business dinner unfortunately,,2
51118,2017-11-05,22:05:37,muldoon_arlene,@SouthwestAir I suspect you didn’t have enough passengers for a flight so you cancelled and conveniently blamed it on weather.,-0.7635,0.0,0.0,1.0,0.0,suspect did not enough passengers flight cancelled conveniently blamed weather,,4
51123,2017-11-05,22:04:36,muldoon_arlene,@SouthwestAir You had no other flights available.  Had to book a last minute flight on Alaska.  Funny they were able to fly into Seattle no problem.,-0.4939,0.0,0.0,1.0,0.0,flights available book last minute flight alaska funny able fly seattle problem,,4
51124,2017-11-05,22:04:12,bkcassis,"@SouthwestAir I tried to say I followed the instructs on your site, but your operations manager said no and couldn't explain why. Said he called someone.",-0.4215,0.0,0.0,1.0,0.0,tried say followed instructs site operations manager said could not explain said called someone,,4
51125,2017-11-05,22:02:55,cheri8891,@SouthwestAir @toreyrubin I sent message to customer service over 30 minutes ago. My flight is delayed  Fll to ISP. Not getting on till after 1am. No response.,-0.4767,0.0,0.0,1.0,0.0,sent message customer service minutes ago flight delayed fll isp getting till response,,3
51132,2017-11-05,21:57:55,dannysullivan,"@SouthwestAir Are you having prob with Chrome? Haven't been able to buy wifi past 3 trips, getting this error. Just tried Safari, worked.",-0.481,0.0,0.0,1.0,0.0,prob chrome have not able buy wifi past trips getting error tried safari worked,,4
51136,2017-11-05,21:49:57,Ambrose415,@SouthwestAir coming in to ruin yet another vacation with delayed flights. Worst airline ever!!!,-0.8928,0.0,0.0,1.0,0.0,coming ruin yet another vacation delayed flights worst airline ever,,1
51138,2017-11-05,21:44:08,FaithGoumas,"@SouthwestAir because if your employees are indeed managing that process, then no, you can’t pass the blame onto TSA",-0.5574,0.0,0.0,1.0,0.0,employees indeed managing process can not pass blame onto tsa,,0
51141,2017-11-05,21:40:48,breezyeazyy,"But for real @SouthwestAir, y'all suck.",-0.4404,0.0,0.0,1.0,0.0,real you all suck,,0
51146,2017-11-05,21:36:20,r_wojo,#PITtoLAS Flight 3969 No WiFi?!? Going to be a long 5+ hr flight @SouthwestAir #disconnected #OffTheGrid,-0.4314,0.0,0.0,1.0,0.0,#pittolas flight wifi going long hr flightisconnected #offthegrid,"['#pittolas', '#offthegrid']",2
51149,2017-11-05,21:34:08,JBarrientes_DC,"So, while the new @SouthwestAir commercial is cute, what kind of nursing home prison is Grandma in that she has to be broken out? You should reconsider bringing her back from Belize.",-0.5267,0.0,0.0,1.0,0.0,new commercial cute kind nursing home prison grandma broken reconsider bringing back belize,,0
51150,2017-11-05,21:33:45,MrRickStevens,"@SouthwestAir 4hrs 15min delay, 3 technical issues, 3 gate changes, 2 terrible jokes from the gate staff, 1 unhappy customer base! #yahtzee",-0.7574,0.0,0.0,1.0,0.0,delay technical issues gate changes terrible jokes gate staff unhappy customer base #yahtzee,['#yahtzee'],2
51159,2017-11-05,21:27:19,wyrdingstudios,"The soonest @SouthwestAir could get us on another flight is tomorrow afternoon. We are stuck in Milwaukee with no bags, no place to stay.",-0.6597,0.0,0.0,1.0,0.0,soonest could get us another flight tomorrow afternoon stuck milwaukee bags place stay,,0
51173,2017-11-05,21:17:59,MystiqueSummers,Soo @SouthwestAir how u gonna cancel 1 flight and put everyone on that flight on stand by and then Try not to help them out #WorstService,-0.5037,0.0,0.0,1.0,0.0,soo gonna cancel flight put everyone flight stand try help #worstservice,['#worstservice'],4
51183,2017-11-05,21:13:27,aleg5988,Hi @SouthwestAir !! What’s up with flight 3764 from AUS to ELP? Keeps getting delayed :(,-0.658,0.0,0.0,1.0,0.0,hi what is flight aus elp keeps getting delayed,,2
51190,2017-11-05,21:09:21,comicsportsgeek,@SouthwestAir Ehh still out money from your companies incompetence,-0.5106,0.0,0.0,1.0,0.0,ehh still money companies incompetence,,4
51193,2017-11-05,21:08:29,pfd1961,@southwestair I choose to fly SWA after I am A List Preferred but after today with this Orlando 3887 fiasco I will rethink,-0.6652,0.0,0.0,1.0,0.0,choose fly swa list preferred today orlando fiasco rethink,,2
51204,2017-11-05,21:02:44,Ovenchkin08,@SouthwestAir absolutely ridiculous waiting 8 hours for a flight figure it out,-0.4201,0.0,0.0,1.0,0.0,absolutely ridiculous waiting hours flight figure,,2
51205,2017-11-05,21:01:36,sprizoon,"@SouthwestAir I was rebooked. Now instead of arriving in Seattle @ 2pm, I will be arriving @ 3am. Why do other airlines have no delays let alone cancels?",-0.6249,0.0,0.0,1.0,0.0,rebooked instead arriving seattle arriving airlines delays let alone cancels,,4
51206,2017-11-05,21:00:55,jeffownby,2nd time in a month @SouthwestAir screwed my biz trip missing connection because of plane maintenance,-0.6597,0.0,0.0,1.0,0.0,time month screwed biz trip missing connection plane maintenance,,0
51209,2017-11-05,21:00:39,KayleighsKloset,Haven’t tweeted in months but will tweet to let you know I️ refuse to ever fly @SouthwestAir ever again in my life #absoluteworst,-0.4215,0.0,0.0,1.0,0.0,have not tweeted months tweet let know i️ refuse ever fly ever life #absoluteworst,['#absoluteworst'],4
51212,2017-11-05,20:58:25,The_Jessicak,Words cannot describe how incredibly livid I am at @SouthwestAir. You have lost a loyal A List member.,-0.4576,0.0,0.0,1.0,0.0,words cannot describe incredibly livid lost loyal list member,,0
51215,2017-11-05,20:57:32,TanTienking,"@matt_murbach @SouthwestAir Is this ""snow"" really causing that much airport trouble?? It's not even sticking....",-0.4696,0.0,0.0,1.0,0.0,snow really causing much airport trouble even sticking,,2
51219,2017-11-05,20:55:40,sprizoon,"Hey @SouthwestAir why is it that every other airline has no trouble going from San Jose -&gt; Seattle today, but you cancel your only flight?",-0.6059,0.0,0.0,1.0,0.0,hey every airline trouble going san jose seattle today cancel flight,,0
51234,2017-11-05,20:48:43,JustinMeyerKC,"@BCLamble @SouthwestAir Bryan, THAT IS PRECISELY THE PROBLEM! Larger planes with more passengers are causing our small and non-expandable gate areas to fail.",-0.8034,0.0,0.0,1.0,0.0,bryan precisely problem larger planes passengers causing small nonexpandable gate areas fail,,4
51252,2017-11-05,20:38:10,shelbywright19,Hilarious attendants on @SouthwestAir Flight 4623 into Tulsa. Makes a long day of travel not feel so bad ,-0.4198,0.0,0.0,1.0,0.0,hilarious attendants flight tulsa makes long day travel feel bad,,1
51253,2017-11-05,20:37:20,ekkoswife,@SouthwestAir  Why is it every flight I️ am on between Boston to Columbus and vice versa canceled or delayed?  This is ridiculous!,-0.5707,0.0,0.0,1.0,0.0,every flight i️ boston columbus vice versa canceled delayed ridiculous,,2
51254,2017-11-05,20:37:18,guruofscm,@southwestair #3764 delays inexcusable - people are frustrated by lack of communication,-0.6908,0.0,0.0,1.0,0.0,#3764 delays inexcusable people frustrated lack communication,['#3764'],4
51256,2017-11-05,20:35:02,ekkoswife,@SouthwestAir  Unbelievable!  My flight is delayed again. Now the agents have abandoned their post!  Service is horrible!,-0.8164,0.0,0.0,1.0,0.0,unbelievable flight delayed agents abandoned post service horrible,,3
51258,2017-11-05,20:32:21,skycatcherguy,@southwestair booked myself on a flight that’s too late in the day by accident. anyway I can be out on standby for earlier flight?,-0.4767,0.0,0.0,1.0,0.0,booked flight thats late day accident anyway standby earlier flight,,4
51262,2017-11-05,20:29:23,mrbillstunes,"opting out of getting mail is a pain in the ass, then once u do, we might still send u mail... fuck off @SouthwestAir",-0.8834,0.0,0.0,1.0,0.0,opting getting mail pain ass might still send mail fuck,,4
51264,2017-11-05,20:28:11,CoachEdwards69,Do the Broncos just wanna get away? They need the ding of @SouthwestAir 'cause it's getting bad! DAYUM Osweiler is TURRIBLE#DENvsPHI,-0.5848,0.0,0.0,1.0,0.0,broncos wanna get away need ding because getting bad dayum osweiler turrible#denvsphi,['#denvsphi'],1
51276,2017-11-05,20:17:50,luithito,@SouthwestAir: I got this error twice when trying to buy from the app using points and CC.,-0.481,0.0,0.0,1.0,0.0,got error twice trying buy app using points credit card,,4
51277,2017-11-05,20:17:02,Amanda_V,"@SouthwestAir I missed my flight because your app was wrong!!! Flight wasn't delayed. I was at the airport, but not at gate!  now what?!",-0.54,0.0,0.0,1.0,0.0,missed flight app wrong flight was not delayed airport gate,,2
51282,2017-11-05,20:11:17,YourNavionPilot,Lousy weather tomorrow so I'll be taking @SouthwestAir to Raleigh and leave 4281K in her hanger; then Saturday @airfrance to Sofia Bulgaria.,-0.5719,0.0,0.0,1.0,0.0,lousy weather tomorrow i will taking raleigh leave hanger saturday sofia bulgaria,,2
51290,2017-11-05,20:09:02,waybetterthanJA,"Hey @SouthwestAir can we talk about how today has been a terrible, horrible, no good, very bad day?",-0.8655,0.0,0.0,1.0,0.0,hey talk today terrible horrible good bad day,,1
51293,2017-11-05,20:08:25,alexisgentry89,"I will never fly @SouthwestAir again. They cancelled my flight and just said ""there is nothing we can do for you."" Horrible customer service",-0.6705,0.0,0.0,1.0,0.0,never fly cancelled flight said nothing horrible customer service,,3
51307,2017-11-05,19:54:01,MystiqueSummers,@SouthwestAir flight 130 pushed back to 230 and now 3pm... hmmm #horriable missed 1 job lets see how many more I miss cause of this airline,-0.4754,0.0,0.0,1.0,0.0,flight pushed back hmmm #horriable missed job let us see many miss because airline,['#horriable'],0
51317,2017-11-05,19:46:37,TBDTHD,@SouthwestAir just sends my wife a flight delay of over 5 hours..ridiculous !!,-0.4374,0.0,0.0,1.0,0.0,sends wife flight delay hoursridiculous,,2
51323,2017-11-05,19:40:08,DMCmagic,@SouthwestAir #SW3715 is total madness.,-0.4404,0.0,0.0,1.0,0.0,#sw3715 total madness,['#sw3715'],0
51331,2017-11-05,19:36:23,pfd1961,@southwestair been at BNA for 5 hours now have to wait another hour and a half for plane SO SAD for SWA customers!,-0.7312,0.0,0.0,1.0,0.0,bna hours wait another hour half plane sad swa customers,,2
51338,2017-11-05,19:32:36,CellusDaMenace,@whatever_nfl @SouthwestAir the refs are terrible,-0.4767,0.0,0.0,1.0,0.0,refs terrible,,1
51340,2017-11-05,19:31:59,flynn14,@SouthwestAir couldn’t be more disappointed. Flight #4794 delay of 4 hours. No help,-0.6361,0.0,0.0,1.0,0.0,could not disappointed flight #4794 delay hours help,['#4794'],2
51341,2017-11-05,19:31:20,Frankyfigs315,"@Johnny_Joey @SouthwestAir People cancel last minute.  Oversell allows tickets to be refundable, flexible, AND affordable.  No oversell, ticket prices will increase",-0.4215,0.0,0.0,1.0,0.0,people cancel last minute oversell allows tickets refundable flexible affordable oversell ticket prices increase,,4
51350,2017-11-05,19:26:23,AmiD11317,@SouthwestAir You don’t get the frustration of missing your honeymoon because an airline can’t get you on a flight they caused you to miss,-0.7096,0.0,0.0,1.0,0.0,do not get frustration missing honeymoon airline can not get flight caused miss,,0
51352,2017-11-05,19:26:10,Honneyyybeee,"@SouthwestAir Worst flight experience with your company, EVER!",-0.6588,0.0,0.0,1.0,0.0,worst flight experience company ever,,1
51371,2017-11-05,19:17:06,nick_koehler6,@sabinaaliciaa @Sheena_Kadi @SouthwestAir The dirty looks are real,-0.4404,0.0,0.0,1.0,0.0,dirty looks real,,0
51373,2017-11-05,19:16:34,BlackTigerX,"@SouthwestAir Still can’t find any, is the picture you posted wrong?",-0.4767,0.0,0.0,1.0,0.0,still can not find picture posted wrong,,4
51376,2017-11-05,19:15:11,MMnich,@SouthwestAir checked in and asked for wheelchair service for the journey due to an injury and nothing here upon arrival. ,-0.4215,0.0,0.0,1.0,0.0,checked asked wheelchair service journey due injury nothing upon arrival,,3
51381,2017-11-05,19:14:44,CrpsRsd1,@SouthwestAir Your airline SUCKS! Dirty ass pillows. Rude ass stewards! No thanks!,-0.9461,0.0,0.0,1.0,0.0,airline sucks dirty ass pillows rude ass stewards thanks,,0
51384,2017-11-05,19:12:55,aayush_nagpal,@SouthwestAir Customer rep makes mistake and customer incur loss. why? why do they provide partial info and I pay the price?,-0.6662,0.0,0.0,1.0,0.0,customer representative makes mistake customer incur loss provide partial info pay price,,3
51392,2017-11-05,19:07:41,missmaryjanexxx,@SouthwestAir They have horrible attitudes here in Chicago.,-0.5423,0.0,0.0,1.0,0.0,horrible attitudes chicago,,1
51394,2017-11-05,19:06:20,aayush_nagpal,@SouthwestAir I would prefer not to fly with Southwest again after such a bad experience with a customer rep and forfeiting my valid S funds,-0.5423,0.0,0.0,1.0,0.0,would prefer fly southwest bad experience customer representative forfeiting valid funds,,1
51395,2017-11-05,19:05:49,missmaryjanexxx,@SouthwestAir is giving the worst service right now. I'm stuck in Chicago,-0.5719,0.0,0.0,1.0,0.0,giving worst service right i am stuck chicago,,3
51398,2017-11-05,19:02:56,aayush_nagpal,@SouthwestAir Disappointed by customer service. I was misinformed resulting in loss of my southwest funds even before expiration.,-0.7906,0.0,0.0,1.0,0.0,disappointed customer service misinformed resuing loss southwest funds even expiration,,3
51417,2017-11-05,18:46:47,walt_s,@SouthwestAir way too many delays recently.  What is going on with SW.  Very annoying.,-0.4576,0.0,0.0,1.0,0.0,way many delays recently going sw annoying,,4
51421,2017-11-05,18:46:06,walt_s,@SouthwestAir unhappy A List P here. Yet another delayed flight. Average 25% delays in last month?  What’s going on. Stranded in Vegas!!!!,-0.7067,0.0,0.0,1.0,0.0,unhappy list yet another delayed flight average delays last month what is going stranded vegas,,2
51423,2017-11-05,18:45:29,Brollish,@SouthwestAir @SouthwestAir and now the flight is over booked. Waiting four hours for this flight/your employees to get their shit together is not fun.,-0.7432,0.0,0.0,1.0,0.0,flight booked waiting four hours flightyour employees get shit together fun,,2
51431,2017-11-05,18:36:40,MisophonicSpree,@ilovepie84 @SouthwestAir @SoutwestAir Seriously? SMH.,-0.5766,0.0,0.0,1.0,0.0,seriously shaking my head,,0
51435,2017-11-05,18:33:22,mermaidwishing,hey @SouthwestAir my bf was supposed to leave at 9:30am it’s now 1:30pm &amp; his flight hasn’t left but everyone’s been boarded for hours wtf!,-0.7644,0.0,0.0,1.0,0.0,hey bf supposed leave and flight has not left everyones boarded hours wtf,,2
51447,2017-11-05,18:24:40,kitkat6337,Equipment Problems in Chicago are not passengers problem in Seattle @SouthwestAir !!! Unhappy and lost a customer today,-0.752,0.0,0.0,1.0,0.0,equipment problems chicago passengers problem seattle unhappy lost customer today,,3
51448,2017-11-05,18:24:18,CaseyBabin8,@SouthwestAir you’re organization @fly2midway is terrible. You have folks waiting for more than 4 hours. I will never fly #southwest again.,-0.4767,0.0,0.0,1.0,0.0,you are organization terrible folks waiting hours never fly #southwest,['#southwest'],2
51465,2017-11-05,18:17:57,FaithGoumas,"@SouthwestAir therefore your liability is actually uncapped for the stolen item; your policy doesn’t apply, this still needs to be remedied.",-0.6124,0.0,0.0,1.0,0.0,therefore liability actually uncapped stolen item policy does not apply still needs remedied,,1
51469,2017-11-05,18:16:17,FaithGoumas,"@SouthwestAir If you don’t run inventory on baggage, then why you did categorize the bag as damaged if you hadn’t checked it?",-0.4404,0.0,0.0,1.0,0.0,do not run inventory baggage categorize bag damaged had not checked,,2
51473,2017-11-05,18:14:17,backamp,@SouthwestAir  Third time I've gotten this error message checking in during the past week. Only a 50 min wait on phone.  #NotOK,-0.481,0.0,0.0,1.0,0.0,third time i have gotten error message checking past week min wait phone #notok,['#notok'],0
51475,2017-11-05,18:12:35,MorettiVincent,"@SouthwestAir 4+ hr delay for mechanical, service rep wrongly cancels my res instead of change, and now we have plane but no pilot #hateSWA",-0.5994,0.0,0.0,1.0,0.0,hr delay mechanical service representative wrongly cancels res instead change plane pilot #hateswa,['#hateswa'],2
51483,2017-11-05,18:06:27,n8tvegranny,"@SouthwestAir Seriously. This is a prob. Hotel said ""it happens all the time"" w/ guest using airline link to go  and no room conf'd",-0.4404,0.0,0.0,1.0,0.0,seriously prob hotel said happens time guest using airline link go room confd,,0
51486,2017-11-05,18:03:03,pursedangler,"First words @SouthwestAir flight attendant said to me as I boarded v. delayed flight to Chicago today were ""I hate Chicago."" Welcome aboard!",-0.4199,0.0,0.0,1.0,0.0,first words flight attendant said boarded delayed flight chicago today hate chicago welcome aboard,,2
51487,2017-11-05,18:02:40,ryansscott,Just got back from New Orleans to find my bag damaged from @SouthwestAir what do I do??,-0.504,0.0,0.0,1.0,0.0,got back new orleans find bag damaged,,4
51493,2017-11-05,17:59:05,highkingtre,So u know how I'm always crying about my grandma being dead. Just seen this commercial by @SouthwestAir    via,-0.8126,0.0,0.0,1.0,0.0,know i am always crying grandma dead seen commercial,,4
51497,2017-11-05,17:55:20,nate_miami03,Out here in Reno and one of my bags handles has been completely destroyed by @SouthwestAir anything you guys can do about this? Unacceptable,-0.7902,0.0,0.0,1.0,0.0,reno one bags handles completely destroyed anything guys unacceptable,,0
51499,2017-11-05,17:52:29,BrandtAWitt,"@SouthwestAir service but unassigned seats -&gt; long boarding time, uncertain overhead bin space, low chance to sit with ppl traveling with",-0.4497,0.0,0.0,1.0,0.0,service unassigned seats long boarding time uncertain overhead bin space low chance sit ppl traveling,,0
51502,2017-11-05,17:51:12,KalePie,"@marie_maloney @SouthwestAir I regret my typos, not my sentiments.",-0.4215,0.0,0.0,1.0,0.0,regret typos sentiments,,0
51511,2017-11-05,17:48:26,asjenkins72,"@SouthwestAir has been slipping lately.  Rude flight attendants, no wifi on some flights, and now customer service is letting me down.",-0.6369,0.0,0.0,1.0,0.0,slipping lately rude flight attendants wifi flights customer service letting,,3
51530,2017-11-05,17:38:48,awkwardladies,@SouthwestAir disappointed that you were unwilling to book me on another airline after cancelling my flights out of SEA twice,-0.5994,0.0,0.0,1.0,0.0,disappointed unwilling book another airline cancelling flights sea twice,,0
51531,2017-11-05,17:37:45,SaraJaneAndre,@SouthwestAir wants me to fail my exam tomorrow and not graduate college in 6 weeks. This 4.25 hour delay is cutting into my library time.,-0.743,0.0,0.0,1.0,0.0,wants fail exam tomorrow graduate college weeks hour delay cutting library time,,2
51532,2017-11-05,17:37:30,LyonsTrainer,"@SouthwestAir update... they added 1 more worker, but the line has 97 people. Sad w/lack of assistance when cancelling several flights.",-0.7469,0.0,0.0,1.0,0.0,update added worker line people sad wlack assistance cancelling several flights,,0
51533,2017-11-05,17:36:13,KalePie,@marie_maloney @SouthwestAir Ugh. Frustrating. I had a bad experience w/ @SouthwestAir once &amp; had to threaten to cancel my CC for them to care. No proactive CS.,-0.8402,0.0,0.0,1.0,0.0,ugh frustrating bad experience and threaten cancel credit card care proactive cs,,1
51540,2017-11-05,17:31:33,pollock3084,".@SouthwestAir shocking, another SWA delay, sitting in plane just waiting. Flight 4225",-0.6124,0.0,0.0,1.0,0.0,southwestair shocking another swa delay sitting plane waiting flight,,2
51542,2017-11-05,17:28:31,tay_no,"very disappointed in the attendants on my @SouthwestAir flight yesterday, i’ve never been treated so poorly ",-0.5256,0.0,0.0,1.0,0.0,disappointed attendants flight yesterday i have never treated poorly,,2
51549,2017-11-05,17:22:31,ashwhittemore,So jealous of everyone on the @SouthwestAir flight to Turks and Caicos right now ,-0.5095,0.0,0.0,1.0,0.0,jealous everyone flight turks caicos right,,0
51557,2017-11-05,17:19:21,chitzy28,@TedDundon @SouthwestAir Sucks dude. If your stuck in Seattle and need a spot to chill let me know ,-0.5423,0.0,0.0,1.0,0.0,sucks dude stuck seattle need spot chill let know,,4
51567,2017-11-05,17:13:58,Johnnyy_Vegas,Sad @SouthwestAir wouldnt help my dad change flight as he tried to attend his brothers funeral #Family #SouthwestAirlines #SundayMorning,-0.7819,0.0,0.0,1.0,0.0,sad would not help dad change flight tried attend brothers funeral #family #southwestairlines #sundaymorning,"['#family', '#southwestairlines', '#sundaymorning']",0
51581,2017-11-05,17:02:23,hookem242,"@SouthwestAir terrible experience. Lost bag on way here, and ""couldn't track it."" Delayed an hour on the way back.",-0.5767,0.0,0.0,1.0,0.0,terrible experience lost bag way could not track delayed hour way back,,2
51583,2017-11-05,17:01:48,LbrtyBelle,"It's not snow causing this bizarre delay, @SouthwestAir. Even your attendants, over intercom, claim they don't know what's going on here.",-0.6027,0.0,0.0,1.0,0.0,snow causing bizarre delay even attendants intercom claim do not know what is going,,2
51593,2017-11-05,16:53:31,CharisRuth,@SouthwestAir But this is silly. DONT TAKE OFF WHEN THE WEATHER IS BAD.,-0.6289,0.0,0.0,1.0,0.0,silly do not take weather bad,,1
51596,2017-11-05,16:51:51,donnellynm,"@SouthwestAir Hey there, doesn't seem to be bad snow, is my and all flights cancelled out of SEA?",-0.6705,0.0,0.0,1.0,0.0,hey does not seem bad snow flights cancelled sea,,1
51602,2017-11-05,16:46:52,FDLuckyLiz,"@SouthwestAir why is 4:10p flight from MKE to RSW delayed??? weather, plane???",-0.4329,0.0,0.0,1.0,0.0,flight mke rsw delayed weather plane,,2
51603,2017-11-05,16:46:42,EmmaMendenhall,"@SouthwestAir Understandable for people who need to make their flight, but not very fair to give people who have been waiting for hours only one agent.",-0.4153,0.0,0.0,1.0,0.0,understandable people need make flight fair give people waiting hours one agent,,4
51605,2017-11-05,16:40:55,FennerSells,@SouthwestAir sat on hold for over an hour to find out the flight I was trying to move to was sold out. Completely incompetent person. Awful,-0.7688,0.0,0.0,1.0,0.0,sat hold hour find flight trying move sold completely incompetent person awful,,2
51614,2017-11-05,16:33:14,jordanpowell,"@SouthwestAir Questioned why guy would want middle when flight wasn't full, when tall person said leg room was important, this bully didn't give in. (2/x)",-0.4678,0.0,0.0,1.0,0.0,questioned guy would want middle flight was not full tall person said leg room important bully did not give,,4
